timestamp_s,s1_dbm,s2_dbm,dir,probe_V,step_V,offset_V
35.886,-58.227,-65.819,←,0.0200,0.00215,4.64456
36.761,-58.308,-65.531,←,0.0200,0.00000,4.64456
37.635,-58.284,-65.671,←,0.0200,0.00000,4.64456
38.517,-58.233,-65.743,←,0.0200,0.00214,4.64242
39.387,-58.246,-65.455,←,0.0200,0.00210,4.64033
40.268,-58.265,-65.630,←,0.0200,0.00204,4.63829
41.133,-58.290,-65.531,←,0.0200,0.00000,4.63829
42.011,-58.277,-66.014,←,0.0200,0.00200,4.63628
42.893,-58.340,-65.749,←,0.0200,0.00000,4.63628
43.762,-58.279,-65.814,←,0.0200,0.00000,4.63628
44.640,-58.255,-66.041,←,0.0200,0.00207,4.63422
45.518,-58.236,-65.423,←,0.0200,0.00213,4.63209
46.382,-58.268,-65.373,←,0.0200,0.00203,4.63006
47.269,-58.273,-65.419,←,0.0200,0.00202,4.62804
48.131,-58.278,-66.184,←,0.0200,0.00200,4.62604
49.012,-58.345,-65.435,←,0.0200,0.00000,4.62604
49.882,-58.277,-65.365,←,0.0200,0.00200,4.62404
50.753,-58.295,-65.350,←,0.0200,0.00000,4.62404
51.641,-58.318,-66.093,←,0.0200,0.00000,4.62404
52.500,-58.264,-66.063,←,0.0200,0.00204,4.62199
53.377,-58.313,-65.842,←,0.0200,0.00000,4.62199
54.251,-58.325,-65.812,←,0.0200,0.00000,4.62199
55.127,-58.374,-65.605,←,0.0200,0.00000,4.62199
56.013,-58.310,-65.377,←,0.0200,0.00000,4.62199
56.884,-58.259,-65.702,←,0.0200,0.00206,4.61994
57.761,-58.357,-65.524,←,0.0200,0.00000,4.61994
58.635,-58.297,-66.214,←,0.0200,0.00000,4.61994
59.508,-58.291,-65.774,←,0.0200,0.00000,4.61994
60.388,-58.212,-65.573,←,0.0200,0.00220,4.61774
61.257,-58.310,-65.631,←,0.0200,0.00000,4.61774
62.127,-58.179,-66.073,←,0.0200,0.00230,4.61544
63.013,-58.259,-65.881,←,0.0200,0.00206,4.61338
63.882,-58.321,-65.926,←,0.0200,0.00000,4.61338
64.762,-58.288,-66.128,←,0.0200,0.00000,4.61338
65.642,-58.307,-66.058,←,0.0200,0.00000,4.61338
66.509,-58.282,-65.473,←,0.0200,0.00000,4.61338
67.389,-58.222,-66.100,←,0.0200,0.00217,4.61121
68.248,-58.289,-65.527,←,0.0200,0.00000,4.61121
69.138,-58.249,-65.773,←,0.0200,0.00209,4.60912
70.006,-58.262,-65.853,←,0.0200,0.00205,4.60707
70.878,-58.266,-65.954,←,0.0200,0.00204,4.60504
71.764,-58.314,-65.447,←,0.0200,0.00000,4.60504
72.629,-58.235,-65.735,←,0.0200,0.00213,4.60291
73.504,-58.258,-65.583,←,0.0200,0.00206,4.60085
74.384,-58.336,-65.462,←,0.0200,0.00000,4.60085
75.256,-58.274,-66.330,←,0.0200,0.00201,4.59883
76.135,-58.271,-66.153,←,0.0200,0.00202,4.59681
77.017,-58.357,-65.523,←,0.0200,0.00000,4.59681
77.888,-58.378,-66.168,←,0.0200,0.00000,4.59681
78.753,-58.241,-66.071,←,0.0200,0.00211,4.59470
79.628,-58.267,-66.229,←,0.0200,0.00203,4.59267
80.512,-58.312,-65.855,←,0.0200,0.00000,4.59267
81.375,-58.323,-65.497,←,0.0200,0.00000,4.59267
82.260,-58.298,-65.822,←,0.0200,0.00000,4.59267
83.135,-58.254,-65.638,←,0.0200,0.00207,4.59059
84.008,-58.362,-65.522,←,0.0200,0.00000,4.59059
84.882,-58.309,-66.302,←,0.0200,0.00000,4.59059
85.772,-58.266,-65.618,←,0.0200,0.00204,4.58856
86.640,-58.370,-65.939,←,0.0200,0.00000,4.58856
87.507,-58.267,-65.512,←,0.0200,0.00203,4.58652
88.387,-58.288,-66.378,←,0.0200,0.00000,4.58652
89.260,-58.342,-65.808,←,0.0200,0.00000,4.58652
90.129,-58.399,-66.142,←,0.0200,0.00000,4.58652
91.009,-58.301,-66.189,←,0.0200,0.00000,4.58652
91.881,-58.403,-65.648,←,0.0200,0.00000,4.58652
92.753,-58.241,-66.073,←,0.0200,0.00211,4.58441
93.640,-58.339,-66.148,←,0.0200,0.00000,4.58441
94.503,-58.281,-65.897,←,0.0200,0.00000,4.58441
95.372,-58.233,-65.802,←,0.0200,0.00214,4.58227
96.261,-58.235,-65.504,←,0.0200,0.00213,4.58014
97.134,-58.360,-66.144,←,0.0200,0.00000,4.58014
98.005,-58.284,-65.660,←,0.0200,0.00000,4.58014
98.880,-58.314,-65.846,←,0.0200,0.00000,4.58014
99.762,-58.322,-65.554,←,0.0200,0.00000,4.58014
100.632,-58.315,-66.373,←,0.0200,0.00000,4.58014
101.504,-58.244,-66.167,←,0.0200,0.00210,4.57804
102.382,-58.385,-66.075,←,0.0200,0.00000,4.57804
103.262,-58.324,-66.037,←,0.0200,0.00000,4.57804
104.133,-58.263,-65.644,←,0.0200,0.00205,4.57600
105.004,-58.185,-66.321,←,0.0200,0.00228,4.57372
105.891,-58.273,-66.127,←,0.0200,0.00201,4.57170
106.760,-58.392,-65.543,←,0.0200,0.00000,4.57170
107.637,-58.319,-66.214,←,0.0200,0.00000,4.57170
108.504,-58.285,-65.747,←,0.0200,0.00000,4.57170
109.384,-58.294,-65.772,←,0.0200,0.00000,4.57170
110.257,-58.242,-66.157,←,0.0200,0.00211,4.56959
111.122,-58.214,-66.112,←,0.0200,0.00219,4.56740
112.012,-58.311,-65.930,←,0.0200,0.00000,4.56740
112.878,-58.339,-65.939,←,0.0200,0.00000,4.56740
113.758,-58.295,-66.128,←,0.0200,0.00000,4.56740
114.910,-58.273,-66.223,←,0.0200,0.00202,4.56538
115.844,-58.270,-66.383,←,0.0200,0.00202,4.56336
116.713,-58.351,-66.312,←,0.0200,0.00000,4.56336
117.588,-58.371,-65.680,←,0.0200,0.00000,4.56336
118.457,-58.322,-65.545,←,0.0200,0.00000,4.56336
119.341,-58.254,-65.829,←,0.0200,0.00207,4.56129
120.204,-58.305,-66.060,←,0.0200,0.00000,4.56129
121.090,-58.300,-66.230,←,0.0200,0.00000,4.56129
121.963,-58.285,-65.972,←,0.0200,0.00000,4.56129
