timestamp_s,s1_dbm,s2_dbm,dir,probe_V,step_V,offset_V
70.880,-55.861,-66.144,←,0.0200,0.00000,4.68799
71.751,-55.905,-65.479,←,0.0200,0.00000,4.68799
72.628,-55.953,-66.074,←,0.0200,0.00000,4.68799
73.503,-55.836,-66.185,←,0.0200,0.00200,4.68599
74.373,-55.900,-65.945,←,0.0200,0.00000,4.68599
75.259,-55.864,-65.752,←,0.0200,0.00000,4.68599
76.126,-55.867,-65.338,←,0.0200,0.00000,4.68599
77.007,-55.845,-65.422,←,0.0200,0.00000,4.68599
77.874,-55.864,-66.203,←,0.0200,0.00000,4.68599
78.750,-55.809,-65.388,←,0.0200,0.00208,4.68391
79.632,-55.883,-66.255,←,0.0200,0.00000,4.68391
80.511,-55.892,-65.833,←,0.0200,0.00000,4.68391
81.385,-55.854,-65.849,←,0.0200,0.00000,4.68391
82.248,-55.875,-65.682,←,0.0200,0.00000,4.68391
83.125,-55.891,-65.839,←,0.0200,0.00000,4.68391
84.002,-55.855,-66.276,←,0.0200,0.00000,4.68391
84.882,-55.811,-65.382,←,0.0200,0.00208,4.68183
85.753,-55.891,-65.673,←,0.0200,0.00000,4.68183
86.623,-55.891,-65.565,←,0.0200,0.00000,4.68183
87.498,-55.822,-65.381,←,0.0200,0.00204,4.67979
88.374,-55.854,-65.924,←,0.0200,0.00000,4.67979
89.248,-55.770,-65.454,←,0.0200,0.00220,4.67758
90.127,-55.876,-66.182,←,0.0200,0.00000,4.67758
90.994,-55.815,-65.455,←,0.0200,0.00206,4.67552
91.873,-55.919,-65.749,←,0.0200,0.00000,4.67552
92.753,-55.868,-65.660,←,0.0200,0.00000,4.67552
93.631,-55.864,-65.560,←,0.0200,0.00000,4.67552
94.502,-55.836,-65.630,←,0.0200,0.00200,4.67352
95.373,-55.880,-65.730,←,0.0200,0.00000,4.67352
96.247,-55.874,-66.247,←,0.0200,0.00000,4.67352
97.126,-55.825,-65.995,←,0.0200,0.00204,4.67148
98.002,-55.854,-65.275,←,0.0200,0.00000,4.67148
98.882,-55.879,-66.036,←,0.0200,0.00000,4.67148
99.747,-55.847,-65.400,←,0.0200,0.00000,4.67148
100.625,-55.881,-66.046,←,0.0200,0.00000,4.67148
101.502,-55.737,-66.024,←,0.0200,0.00230,4.66918
102.376,-55.829,-65.945,←,0.0200,0.00202,4.66716
103.248,-55.778,-66.069,←,0.0200,0.00217,4.66499
104.123,-55.867,-66.077,←,0.0200,0.00000,4.66499
105.002,-55.879,-65.813,←,0.0200,0.00000,4.66499
105.877,-55.836,-65.901,←,0.0200,0.00200,4.66298
106.757,-55.892,-65.364,←,0.0200,0.00000,4.66298
107.632,-55.888,-65.300,←,0.0200,0.00000,4.66298
108.497,-55.851,-65.551,←,0.0200,0.00000,4.66298
109.376,-55.884,-65.760,←,0.0200,0.00000,4.66298
110.239,-55.882,-66.039,←,0.0200,0.00000,4.66298
111.131,-55.776,-65.987,←,0.0200,0.00218,4.66080
111.994,-55.840,-65.431,←,0.0200,0.00000,4.66080
112.877,-55.866,-66.113,←,0.0200,0.00000,4.66080
113.752,-55.864,-65.468,←,0.0200,0.00000,4.66080
114.625,-55.838,-65.493,←,0.0200,0.00000,4.66080
115.500,-55.887,-65.294,←,0.0200,0.00000,4.66080
116.369,-55.808,-66.299,←,0.0200,0.00209,4.65872
117.247,-55.832,-66.078,←,0.0200,0.00202,4.65670
118.126,-55.876,-65.632,←,0.0200,0.00000,4.65670
118.996,-55.853,-66.103,←,0.0200,0.00000,4.65670
119.883,-55.814,-65.432,←,0.0200,0.00207,4.65463
120.753,-55.905,-65.344,←,0.0200,0.00000,4.65463
121.625,-55.859,-65.642,←,0.0200,0.00000,4.65463
122.498,-55.805,-65.340,←,0.0200,0.00210,4.65254
123.376,-55.851,-65.464,←,0.0200,0.00000,4.65254
124.245,-55.827,-66.024,←,0.0200,0.00203,4.65051
125.132,-55.811,-65.847,←,0.0200,0.00208,4.64843
126.002,-55.870,-65.634,←,0.0200,0.00000,4.64843
126.871,-55.893,-65.737,←,0.0200,0.00000,4.64843
127.751,-55.887,-65.501,←,0.0200,0.00000,4.64843
128.624,-55.830,-66.078,←,0.0200,0.00202,4.64641
129.502,-55.899,-65.472,←,0.0200,0.00000,4.64641
130.385,-55.861,-65.312,←,0.0200,0.00000,4.64641
131.252,-55.861,-65.876,←,0.0200,0.00000,4.64641
132.126,-55.887,-65.691,←,0.0200,0.00000,4.64641
132.996,-55.829,-66.233,←,0.0200,0.00202,4.64439
133.881,-55.892,-66.012,←,0.0200,0.00000,4.64439
134.747,-55.872,-65.871,←,0.0200,0.00000,4.64439
135.622,-55.846,-66.102,←,0.0200,0.00000,4.64439
136.506,-55.847,-65.527,←,0.0200,0.00000,4.64439
137.364,-55.891,-65.624,←,0.0200,0.00000,4.64439
138.247,-55.886,-65.657,←,0.0200,0.00000,4.64439
139.133,-55.803,-65.431,←,0.0200,0.00210,4.64229
139.993,-55.863,-65.427,←,0.0200,0.00000,4.64229
140.874,-55.888,-66.152,←,0.0200,0.00000,4.64229
141.751,-55.812,-65.824,←,0.0200,0.00207,4.64021
142.625,-55.850,-65.520,←,0.0200,0.00000,4.64021
143.497,-55.838,-66.148,←,0.0200,0.00000,4.64021
144.375,-55.844,-65.467,←,0.0200,0.00000,4.64021
145.250,-55.842,-66.084,←,0.0200,0.00000,4.64021
146.121,-55.855,-65.511,←,0.0200,0.00000,4.64021
146.996,-55.841,-65.524,←,0.0200,0.00000,4.64021
147.875,-55.773,-65.945,←,0.0200,0.00219,4.63802
148.748,-55.855,-65.627,←,0.0200,0.00000,4.63802
149.626,-55.816,-66.121,←,0.0200,0.00206,4.63596
150.498,-55.878,-65.939,←,0.0200,0.00000,4.63596
151.376,-55.816,-66.207,←,0.0200,0.00206,4.63390
152.238,-55.890,-65.962,←,0.0200,0.00000,4.63390
153.121,-55.844,-65.448,←,0.0200,0.00000,4.63390
153.997,-55.843,-66.172,←,0.0200,0.00000,4.63390
154.876,-55.796,-66.006,←,0.0200,0.00212,4.63178
155.752,-55.827,-66.105,←,0.0200,0.00203,4.62975
156.626,-55.898,-66.199,←,0.0200,0.00000,4.62975
157.497,-55.888,-65.403,←,0.0200,0.00000,4.62975
158.376,-55.871,-66.060,←,0.0200,0.00000,4.62975
159.255,-55.855,-65.385,←,0.0200,0.00000,4.62975
160.122,-55.808,-66.259,←,0.0200,0.00209,4.62766
160.993,-55.856,-65.211,←,0.0200,0.00000,4.62766
161.876,-55.874,-65.992,←,0.0200,0.00000,4.62766
162.753,-55.865,-66.133,←,0.0200,0.00000,4.62766
163.631,-55.835,-65.906,←,0.0200,0.00200,4.62566
164.503,-55.887,-65.495,←,0.0200,0.00000,4.62566
165.369,-55.878,-65.587,←,0.0200,0.00000,4.62566
166.255,-55.879,-66.197,←,0.0200,0.00000,4.62566
167.125,-55.863,-65.582,←,0.0200,0.00000,4.62566
167.992,-55.826,-65.341,←,0.0200,0.00203,4.62363
168.880,-55.852,-65.726,←,0.0200,0.00000,4.62363
169.746,-55.838,-65.470,←,0.0200,0.00000,4.62363
170.624,-55.815,-65.526,←,0.0200,0.00207,4.62156
171.505,-55.883,-65.593,←,0.0200,0.00000,4.62156
172.373,-55.855,-65.427,←,0.0200,0.00000,4.62156
173.241,-55.826,-65.436,←,0.0200,0.00203,4.61953
174.114,-55.909,-65.753,←,0.0200,0.00000,4.61953
175.004,-55.826,-66.218,←,0.0200,0.00203,4.61750
175.870,-55.873,-65.796,←,0.0200,0.00000,4.61750
176.745,-55.896,-65.465,←,0.0200,0.00000,4.61750
177.621,-55.843,-65.372,←,0.0200,0.00000,4.61750
178.500,-55.844,-66.080,←,0.0200,0.00000,4.61750
179.372,-55.873,-65.561,←,0.0200,0.00000,4.61750
180.251,-55.833,-65.846,←,0.0200,0.00201,4.61549
181.125,-55.873,-66.009,←,0.0200,0.00000,4.61549
181.992,-55.885,-65.576,←,0.0200,0.00000,4.61549
182.880,-55.908,-65.291,←,0.0200,0.00000,4.61549
183.744,-55.881,-65.570,←,0.0200,0.00000,4.61549
184.629,-55.869,-66.237,←,0.0200,0.00000,4.61549
185.497,-55.879,-65.205,←,0.0200,0.00000,4.61549
186.376,-55.866,-66.120,←,0.0200,0.00000,4.61549
187.242,-55.798,-65.800,←,0.0200,0.00212,4.61337
188.121,-55.880,-65.274,←,0.0200,0.00000,4.61337
188.994,-55.860,-65.686,←,0.0200,0.00000,4.61337
189.875,-55.859,-66.129,←,0.0200,0.00000,4.61337
190.754,-55.874,-65.750,←,0.0200,0.00000,4.61337
191.624,-55.812,-65.804,←,0.0200,0.00207,4.61130
192.496,-55.849,-65.202,←,0.0200,0.00000,4.61130
193.380,-55.847,-66.204,←,0.0200,0.00000,4.61130
194.254,-55.858,-65.509,←,0.0200,0.00000,4.61130
195.117,-55.812,-66.214,←,0.0200,0.00207,4.60922
196.000,-55.875,-65.758,←,0.0200,0.00000,4.60922
196.873,-55.846,-65.752,←,0.0200,0.00000,4.60922
197.753,-55.840,-66.020,←,0.0200,0.00000,4.60922
198.618,-55.842,-65.495,←,0.0200,0.00000,4.60922
199.504,-55.830,-65.998,←,0.0200,0.00202,4.60720
200.367,-55.889,-65.771,←,0.0200,0.00000,4.60720
201.251,-55.842,-65.555,←,0.0200,0.00000,4.60720
202.125,-55.885,-66.015,←,0.0200,0.00000,4.60720
202.997,-55.836,-66.124,←,0.0200,0.00200,4.60520
203.878,-55.840,-65.921,←,0.0200,0.00000,4.60520
204.755,-55.813,-65.318,←,0.0200,0.00207,4.60313
205.620,-55.918,-65.361,←,0.0200,0.00000,4.60313
206.496,-55.919,-66.176,←,0.0200,0.00000,4.60313
207.379,-55.873,-65.449,←,0.0200,0.00000,4.60313
208.244,-55.877,-65.905,←,0.0200,0.00000,4.60313
209.125,-55.872,-65.377,←,0.0200,0.00000,4.60313
209.996,-55.871,-65.858,←,0.0200,0.00000,4.60313
210.881,-55.850,-65.315,←,0.0200,0.00000,4.60313
211.750,-55.861,-65.541,←,0.0200,0.00000,4.60313
212.625,-55.864,-66.126,←,0.0200,0.00000,4.60313
213.509,-55.815,-65.486,←,0.0200,0.00206,4.60107
214.386,-55.888,-66.015,←,0.0200,0.00000,4.60107
215.249,-55.863,-65.779,←,0.0200,0.00000,4.60107
216.125,-55.833,-66.074,←,0.0200,0.00201,4.59905
217.000,-55.923,-65.695,←,0.0200,0.00000,4.59905
217.869,-55.871,-65.976,←,0.0200,0.00000,4.59905
218.761,-55.871,-66.245,←,0.0200,0.00000,4.59905
219.623,-55.829,-65.905,←,0.0200,0.00202,4.59703
220.494,-55.846,-65.759,←,0.0200,0.00000,4.59703
221.371,-55.907,-65.877,←,0.0200,0.00000,4.59703
222.247,-55.931,-65.660,←,0.0200,0.00000,4.59703
223.120,-55.869,-65.226,←,0.0200,0.00000,4.59703
224.001,-55.814,-65.976,←,0.0200,0.00207,4.59496
224.873,-55.898,-65.960,←,0.0200,0.00000,4.59496
225.754,-55.882,-65.977,←,0.0200,0.00000,4.59496
226.629,-55.875,-65.408,←,0.0200,0.00000,4.59496
227.497,-55.836,-66.150,←,0.0200,0.00200,4.59296
228.379,-55.935,-65.366,←,0.0200,0.00000,4.59296
229.248,-55.823,-65.573,←,0.0200,0.00204,4.59092
230.126,-55.900,-66.259,←,0.0200,0.00000,4.59092
230.993,-55.856,-66.217,←,0.0200,0.00000,4.59092
231.871,-55.956,-65.518,←,0.0200,0.00000,4.59092
232.879,-55.873,-65.475,←,0.0200,0.00000,4.59092
233.735,-55.877,-66.044,←,0.0200,0.00000,4.59092
234.604,-55.936,-65.513,←,0.0200,0.00000,4.59092
235.482,-55.897,-65.294,←,0.0200,0.00000,4.59092
236.355,-55.862,-65.926,←,0.0200,0.00000,4.59092
237.229,-55.893,-65.394,←,0.0200,0.00000,4.59092
238.099,-55.879,-65.527,←,0.0200,0.00000,4.59092
238.980,-55.905,-65.648,←,0.0200,0.00000,4.59092
239.858,-55.840,-65.895,←,0.0200,0.00000,4.59092
240.730,-55.865,-65.967,←,0.0200,0.00000,4.59092
241.608,-55.836,-66.004,←,0.0200,0.00200,4.58892
242.474,-55.868,-65.661,←,0.0200,0.00000,4.58892
243.355,-55.854,-65.686,←,0.0200,0.00000,4.58892
244.229,-55.847,-65.371,←,0.0200,0.00000,4.58892
245.106,-55.905,-66.130,←,0.0200,0.00000,4.58892
245.978,-55.871,-65.303,←,0.0200,0.00000,4.58892
246.857,-55.817,-65.761,←,0.0200,0.00206,4.58686
247.734,-55.878,-66.184,←,0.0200,0.00000,4.58686
248.611,-55.869,-66.043,←,0.0200,0.00000,4.58686
249.475,-55.838,-65.923,←,0.0200,0.00000,4.58686
250.351,-55.812,-65.876,←,0.0200,0.00208,4.58479
251.225,-55.845,-65.842,←,0.0200,0.00000,4.58479
252.105,-55.829,-65.877,←,0.0200,0.00202,4.58277
252.987,-55.861,-66.203,←,0.0200,0.00000,4.58277
253.851,-55.898,-65.855,←,0.0200,0.00000,4.58277
254.735,-55.869,-65.568,←,0.0200,0.00000,4.58277
255.609,-55.854,-66.172,←,0.0200,0.00000,4.58277
256.482,-55.833,-65.665,←,0.0200,0.00201,4.58075
257.357,-55.840,-65.879,←,0.0200,0.00000,4.58075
258.223,-55.852,-65.581,←,0.0200,0.00000,4.58075
259.107,-55.879,-66.265,←,0.0200,0.00000,4.58075
259.973,-55.852,-65.984,←,0.0200,0.00000,4.58075
260.862,-55.868,-65.770,←,0.0200,0.00000,4.58075
261.729,-55.859,-65.768,←,0.0200,0.00000,4.58075
262.600,-55.889,-66.090,←,0.0200,0.00000,4.58075
263.473,-55.835,-66.091,←,0.0200,0.00201,4.57875
264.362,-55.848,-66.082,←,0.0200,0.00000,4.57875
265.231,-55.926,-66.295,←,0.0200,0.00000,4.57875
266.109,-55.874,-66.043,←,0.0200,0.00000,4.57875
266.977,-55.900,-66.037,←,0.0200,0.00000,4.57875
267.849,-55.877,-66.236,←,0.0200,0.00000,4.57875
268.728,-55.781,-65.792,←,0.0200,0.00217,4.57658
269.608,-55.864,-66.301,←,0.0200,0.00000,4.57658
270.477,-55.898,-65.473,←,0.0200,0.00000,4.57658
271.357,-55.815,-65.478,←,0.0200,0.00207,4.57452
272.224,-55.862,-65.925,←,0.0200,0.00000,4.57452
273.105,-55.876,-66.242,←,0.0200,0.00000,4.57452
273.977,-55.840,-65.933,←,0.0200,0.00000,4.57452
274.858,-55.864,-65.399,←,0.0200,0.00000,4.57452
275.729,-55.827,-66.037,←,0.0200,0.00203,4.57249
276.606,-55.887,-65.371,←,0.0200,0.00000,4.57249
277.477,-55.853,-65.818,←,0.0200,0.00000,4.57249
278.360,-55.905,-65.483,←,0.0200,0.00000,4.57249
279.228,-55.862,-65.988,←,0.0200,0.00000,4.57249
280.109,-55.817,-65.471,←,0.0200,0.00206,4.57043
280.985,-55.909,-66.193,←,0.0200,0.00000,4.57043
281.848,-55.927,-65.476,←,0.0200,0.00000,4.57043
282.728,-55.862,-65.774,←,0.0200,0.00000,4.57043
283.608,-55.835,-65.309,←,0.0200,0.00200,4.56842
284.485,-55.917,-66.103,←,0.0200,0.00000,4.56842
285.350,-55.853,-65.964,←,0.0200,0.00000,4.56842
286.354,-55.848,-65.740,←,0.0200,0.00000,4.56842
287.219,-55.851,-65.833,←,0.0200,0.00000,4.56842
288.098,-55.922,-65.729,←,0.0200,0.00000,4.56842
288.976,-55.886,-66.142,←,0.0200,0.00000,4.56842
289.857,-55.821,-65.933,←,0.0200,0.00205,4.56638
290.726,-55.848,-65.529,←,0.0200,0.00000,4.56638
291.597,-55.829,-65.861,←,0.0200,0.00202,4.56435
292.479,-55.950,-65.555,←,0.0200,0.00000,4.56435
293.341,-55.861,-65.823,←,0.0200,0.00000,4.56435
294.221,-55.885,-66.089,←,0.0200,0.00000,4.56435
295.102,-55.874,-65.935,←,0.0200,0.00000,4.56435
295.974,-55.903,-65.406,←,0.0200,0.00000,4.56435
296.854,-55.904,-65.885,←,0.0200,0.00000,4.56435
297.726,-55.936,-65.309,←,0.0200,0.00000,4.56435
298.599,-55.879,-66.022,←,0.0200,0.00000,4.56435
299.481,-55.814,-65.525,←,0.0200,0.00207,4.56229
300.343,-55.887,-66.083,←,0.0200,0.00000,4.56229
301.227,-55.888,-65.735,←,0.0200,0.00000,4.56229
302.094,-55.916,-65.951,←,0.0200,0.00000,4.56229
302.974,-55.893,-65.408,←,0.0200,0.00000,4.56229
303.857,-55.929,-65.382,←,0.0200,0.00000,4.56229
304.724,-55.888,-65.647,←,0.0200,0.00000,4.56229
305.593,-55.873,-65.358,←,0.0200,0.00000,4.56229
306.469,-55.859,-65.797,←,0.0200,0.00000,4.56229
307.358,-55.862,-65.717,←,0.0200,0.00000,4.56229
308.226,-55.890,-65.488,←,0.0200,0.00000,4.56229
309.097,-55.827,-65.210,←,0.0200,0.00203,4.56026
309.969,-55.899,-65.713,←,0.0200,0.00000,4.56026
310.853,-55.882,-65.723,←,0.0200,0.00000,4.56026
311.721,-55.861,-66.029,←,0.0200,0.00000,4.56026
312.603,-55.834,-66.191,←,0.0200,0.00201,4.55825
313.474,-55.841,-65.382,←,0.0200,0.00000,4.55825
314.347,-55.828,-65.835,←,0.0200,0.00203,4.55622
315.256,-55.869,-66.184,←,0.0200,0.00000,4.55622
316.107,-55.827,-66.016,←,0.0200,0.00203,4.55419
317.002,-55.895,-66.221,←,0.0200,0.00000,4.55419
318.074,-55.904,-66.099,←,0.0200,0.00000,4.55419
318.969,-55.877,-66.044,←,0.0200,0.00000,4.55419
319.872,-55.887,-65.880,←,0.0200,0.00000,4.55419
320.815,-55.853,-65.471,←,0.0200,0.00000,4.55419
321.700,-55.924,-66.136,←,0.0200,0.00000,4.55419
322.600,-55.878,-66.074,←,0.0200,0.00000,4.55419
323.648,-55.899,-65.234,←,0.0200,0.00000,4.55419
324.534,-55.922,-65.364,←,0.0200,0.00000,4.55419
325.420,-55.802,-65.503,←,0.0200,0.00210,4.55209
326.287,-55.881,-65.538,←,0.0200,0.00000,4.55209
327.173,-55.862,-65.675,←,0.0200,0.00000,4.55209
328.050,-55.866,-65.979,←,0.0200,0.00000,4.55209
328.943,-55.837,-66.157,←,0.0200,0.00000,4.55209
330.018,-55.918,-65.474,←,0.0200,0.00000,4.55209
330.891,-55.839,-65.216,←,0.0200,0.00000,4.55209
331.778,-55.898,-65.606,←,0.0200,0.00000,4.55209
332.765,-55.851,-65.521,←,0.0200,0.00000,4.55209
333.845,-55.877,-66.189,←,0.0200,0.00000,4.55209
334.742,-55.876,-65.523,←,0.0200,0.00000,4.55209
335.688,-55.891,-65.446,←,0.0200,0.00000,4.55209
336.578,-55.893,-66.121,←,0.0200,0.00000,4.55209
337.466,-55.835,-65.899,←,0.0200,0.00200,4.55009
338.555,-55.900,-65.557,←,0.0200,0.00000,4.55009
339.432,-55.893,-65.475,←,0.0200,0.00000,4.55009
340.407,-55.894,-65.756,←,0.0200,0.00000,4.55009
341.292,-55.866,-65.715,←,0.0200,0.00000,4.55009
342.522,-55.835,-65.714,←,0.0200,0.00201,4.54808
343.458,-55.939,-66.233,←,0.0200,0.00000,4.54808
344.342,-55.874,-65.242,←,0.0200,0.00000,4.54808
345.232,-55.867,-65.557,←,0.0200,0.00000,4.54808
346.193,-55.862,-65.353,←,0.0200,0.00000,4.54808
347.088,-55.852,-65.208,←,0.0200,0.00000,4.54808
348.164,-55.846,-65.358,←,0.0200,0.00000,4.54808
349.020,-55.852,-66.096,←,0.0200,0.00000,4.54808
349.920,-55.874,-65.776,←,0.0200,0.00000,4.54808
350.789,-55.909,-65.983,←,0.0200,0.00000,4.54808
351.653,-55.824,-65.446,←,0.0200,0.00204,4.54604
352.533,-55.846,-65.345,←,0.0200,0.00000,4.54604
353.419,-55.857,-65.705,←,0.0200,0.00000,4.54604
354.305,-55.901,-65.407,←,0.0200,0.00000,4.54604
355.170,-55.827,-66.066,←,0.0200,0.00203,4.54401
356.268,-55.864,-66.068,←,0.0200,0.00000,4.54401
357.138,-55.852,-65.533,←,0.0200,0.00000,4.54401
358.002,-55.924,-65.735,←,0.0200,0.00000,4.54401
358.880,-55.851,-65.322,←,0.0200,0.00000,4.54401
359.759,-55.855,-66.137,←,0.0200,0.00000,4.54401
360.630,-55.856,-65.986,←,0.0200,0.00000,4.54401
361.511,-55.893,-65.822,←,0.0200,0.00000,4.54401
362.393,-55.845,-65.366,←,0.0200,0.00000,4.54401
363.282,-55.810,-65.361,←,0.0200,0.00208,4.54193
364.256,-55.874,-65.395,←,0.0200,0.00000,4.54193
365.427,-55.888,-66.283,←,0.0200,0.00000,4.54193
366.324,-55.877,-65.529,←,0.0200,0.00000,4.54193
367.219,-55.861,-65.408,←,0.0200,0.00000,4.54193
368.177,-55.868,-66.309,←,0.0200,0.00000,4.54193
369.063,-55.834,-65.649,←,0.0200,0.00201,4.53993
369.950,-55.868,-65.562,←,0.0200,0.00000,4.53993
370.905,-55.800,-65.363,←,0.0200,0.00211,4.53782
371.791,-55.851,-65.792,←,0.0200,0.00000,4.53782
372.856,-55.849,-65.620,←,0.0200,0.00000,4.53782
373.765,-55.894,-65.585,←,0.0200,0.00000,4.53782
374.645,-55.940,-65.188,←,0.0200,0.00000,4.53782
375.535,-55.864,-65.667,←,0.0200,0.00000,4.53782
376.511,-55.873,-65.386,←,0.0200,0.00000,4.53782
377.565,-55.853,-65.910,←,0.0200,0.00000,4.53782
378.475,-55.850,-65.422,←,0.0200,0.00000,4.53782
379.349,-55.823,-65.614,←,0.0200,0.00204,4.53577
380.397,-55.847,-65.648,←,0.0200,0.00000,4.53577
381.304,-55.830,-66.237,←,0.0200,0.00202,4.53376
382.205,-55.890,-65.757,←,0.0200,0.00000,4.53376
383.169,-55.880,-65.542,←,0.0200,0.00000,4.53376
384.064,-55.803,-65.812,←,0.0200,0.00210,4.53165
385.033,-55.877,-65.974,←,0.0200,0.00000,4.53165
385.923,-55.895,-65.542,←,0.0200,0.00000,4.53165
386.990,-55.925,-65.621,←,0.0200,0.00000,4.53165
387.869,-55.889,-65.794,←,0.0200,0.00000,4.53165
388.740,-55.862,-66.166,←,0.0200,0.00000,4.53165
389.622,-55.837,-65.439,←,0.0200,0.00000,4.53165
390.497,-55.872,-65.945,←,0.0200,0.00000,4.53165
391.362,-55.855,-65.999,←,0.0200,0.00000,4.53165
392.242,-55.921,-65.900,←,0.0200,0.00000,4.53165
393.118,-55.894,-65.663,←,0.0200,0.00000,4.53165
394.011,-55.828,-65.883,←,0.0200,0.00203,4.52963
395.081,-55.849,-65.321,←,0.0200,0.00000,4.52963
395.964,-55.859,-66.189,←,0.0200,0.00000,4.52963
396.838,-55.866,-65.276,←,0.0200,0.00000,4.52963
397.722,-55.924,-65.893,←,0.0200,0.00000,4.52963
