timestamp_s,s1_dbm,s2_dbm,dir,probe_V,step_V,offset_V
0.902,-40.420,-68.395,→,0.1000,0.03846,4.73846
1.767,-52.763,-62.114,←,0.0200,0.00000,4.73846
2.654,-52.752,-62.340,←,0.0200,0.00000,4.73846
3.525,-52.734,-62.336,←,0.0200,0.00000,4.73846
4.405,-52.770,-62.344,←,0.0200,0.00000,4.73846
5.267,-52.777,-62.489,←,0.0200,0.00000,4.73846
6.145,-52.786,-62.339,←,0.0200,0.00000,4.73846
7.028,-52.769,-62.229,←,0.0200,0.00000,4.73846
7.903,-52.780,-62.549,←,0.0200,0.00000,4.73846
8.765,-52.791,-62.307,←,0.0200,0.00000,4.73846
9.649,-52.780,-62.572,←,0.0200,0.00000,4.73846
10.529,-52.739,-62.236,←,0.0200,0.00000,4.73846
11.398,-52.743,-62.042,←,0.0200,0.00000,4.73846
12.266,-52.739,-62.011,←,0.0200,0.00000,4.73846
13.149,-52.733,-62.437,←,0.0200,0.00000,4.73846
14.025,-52.698,-62.248,←,0.0200,0.00000,4.73846
14.895,-52.718,-62.292,←,0.0200,0.00000,4.73846
15.772,-52.674,-62.405,←,0.0200,0.00000,4.73846
16.648,-52.765,-62.081,←,0.0200,0.00000,4.73846
17.525,-52.729,-62.221,←,0.0200,0.00000,4.73846
18.395,-52.720,-62.020,←,0.0200,0.00000,4.73846
19.270,-52.686,-62.379,←,0.0200,0.00000,4.73846
20.157,-52.697,-62.274,←,0.0200,0.00000,4.73846
21.026,-52.652,-62.073,←,0.0200,0.00000,4.73846
21.896,-52.617,-62.244,←,0.0200,0.00000,4.73846
22.768,-52.644,-62.404,←,0.0200,0.00000,4.73846
23.650,-52.686,-62.478,←,0.0200,0.00000,4.73846
24.528,-52.675,-62.396,←,0.0200,0.00000,4.73846
25.398,-52.683,-62.134,←,0.0200,0.00000,4.73846
26.275,-52.648,-62.197,←,0.0200,0.00000,4.73846
27.150,-52.625,-62.100,←,0.0200,0.00000,4.73846
28.025,-52.609,-62.318,←,0.0200,0.00000,4.73846
28.895,-52.567,-62.029,←,0.0200,0.00202,4.73644
29.774,-52.594,-62.092,←,0.0200,0.00000,4.73644
30.650,-52.678,-62.565,←,0.0200,0.00000,4.73644
31.532,-52.616,-62.144,←,0.0200,0.00000,4.73644
32.393,-52.631,-62.504,←,0.0200,0.00000,4.73644
33.277,-52.599,-62.285,←,0.0200,0.00000,4.73644
34.149,-52.609,-62.399,←,0.0200,0.00000,4.73644
35.027,-52.627,-62.396,←,0.0200,0.00000,4.73644
35.899,-52.595,-62.102,←,0.0200,0.00000,4.73644
36.770,-52.597,-62.147,←,0.0200,0.00000,4.73644
37.638,-52.533,-62.421,←,0.0200,0.00212,4.73432
38.526,-52.606,-62.308,←,0.0200,0.00000,4.73432
39.401,-52.618,-62.291,←,0.0200,0.00000,4.73432
40.268,-52.586,-62.053,←,0.0200,0.00000,4.73432
41.148,-52.556,-62.277,←,0.0200,0.00206,4.73226
42.024,-52.622,-62.241,←,0.0200,0.00000,4.73226
42.908,-52.610,-62.258,←,0.0200,0.00000,4.73226
43.767,-52.614,-62.326,←,0.0200,0.00000,4.73226
44.653,-52.574,-62.185,←,0.0200,0.00200,4.73026
45.526,-52.617,-62.580,←,0.0200,0.00000,4.73026
46.402,-52.592,-62.285,←,0.0200,0.00000,4.73026
47.276,-52.567,-62.256,←,0.0200,0.00202,4.72824
48.145,-52.599,-62.091,←,0.0200,0.00000,4.72824
49.026,-52.582,-62.387,←,0.0200,0.00000,4.72824
49.906,-52.562,-62.268,←,0.0200,0.00204,4.72620
50.777,-52.612,-62.061,←,0.0200,0.00000,4.72620
51.649,-52.592,-62.534,←,0.0200,0.00000,4.72620
52.526,-52.567,-62.271,←,0.0200,0.00202,4.72418
53.405,-52.585,-62.030,←,0.0200,0.00000,4.72418
54.275,-52.573,-62.282,←,0.0200,0.00200,4.72217
55.149,-52.593,-62.195,←,0.0200,0.00000,4.72217
56.029,-52.567,-62.120,←,0.0200,0.00202,4.72015
56.905,-52.609,-62.059,←,0.0200,0.00000,4.72015
57.772,-52.537,-62.011,←,0.0200,0.00211,4.71804
58.643,-52.629,-62.074,←,0.0200,0.00000,4.71804
59.526,-52.594,-62.284,←,0.0200,0.00000,4.71804
60.398,-52.558,-61.934,←,0.0200,0.00205,4.71599
61.277,-52.642,-62.069,←,0.0200,0.00000,4.71599
62.152,-52.585,-62.210,←,0.0200,0.00000,4.71599
63.024,-52.531,-62.247,←,0.0200,0.00213,4.71386
63.899,-52.550,-61.997,←,0.0200,0.00207,4.71179
64.775,-52.589,-62.297,←,0.0200,0.00000,4.71179
65.651,-52.583,-62.045,←,0.0200,0.00000,4.71179
66.524,-52.647,-62.402,←,0.0200,0.00000,4.71179
67.401,-52.635,-62.175,←,0.0200,0.00000,4.71179
68.277,-52.643,-62.078,←,0.0200,0.00000,4.71179
69.154,-52.585,-61.977,←,0.0200,0.00000,4.71179
70.024,-52.574,-62.335,←,0.0200,0.00200,4.70978
70.902,-52.609,-62.086,←,0.0200,0.00000,4.70978
71.774,-52.562,-62.120,←,0.0200,0.00204,4.70775
72.651,-52.629,-61.984,←,0.0200,0.00000,4.70775
73.531,-52.622,-62.083,←,0.0200,0.00000,4.70775
74.402,-52.612,-62.368,←,0.0200,0.00000,4.70775
75.270,-52.607,-61.980,←,0.0200,0.00000,4.70775
76.143,-52.611,-62.418,←,0.0200,0.00000,4.70775
77.024,-52.520,-62.313,←,0.0200,0.00216,4.70558
77.893,-52.595,-62.240,←,0.0200,0.00000,4.70558
78.769,-52.574,-62.013,←,0.0200,0.00200,4.70358
79.658,-52.665,-62.116,←,0.0200,0.00000,4.70358
80.531,-52.690,-62.524,←,0.0200,0.00000,4.70358
81.408,-52.618,-62.256,←,0.0200,0.00000,4.70358
82.282,-52.601,-62.250,←,0.0200,0.00000,4.70358
83.152,-52.613,-61.986,←,0.0200,0.00000,4.70358
84.023,-52.667,-62.155,←,0.0200,0.00000,4.70358
84.894,-52.639,-62.159,←,0.0200,0.00000,4.70358
85.773,-52.662,-62.254,←,0.0200,0.00000,4.70358
86.652,-52.591,-62.006,←,0.0200,0.00000,4.70358
87.529,-52.571,-62.175,←,0.0200,0.00201,4.70157
88.403,-52.587,-62.554,←,0.0200,0.00000,4.70157
89.272,-52.592,-62.499,←,0.0200,0.00000,4.70157
90.153,-52.568,-62.151,←,0.0200,0.00202,4.69955
91.018,-52.637,-62.340,←,0.0200,0.00000,4.69955
91.904,-52.621,-61.992,←,0.0200,0.00000,4.69955
92.776,-52.641,-62.476,←,0.0200,0.00000,4.69955
93.652,-52.630,-62.513,←,0.0200,0.00000,4.69955
94.526,-52.602,-62.087,←,0.0200,0.00000,4.69955
95.406,-52.548,-62.203,←,0.0200,0.00208,4.69747
96.269,-52.592,-62.382,←,0.0200,0.00000,4.69747
97.150,-52.606,-62.403,←,0.0200,0.00000,4.69747
98.030,-52.625,-62.327,←,0.0200,0.00000,4.69747
98.900,-52.604,-62.562,←,0.0200,0.00000,4.69747
99.780,-52.584,-62.144,←,0.0200,0.00000,4.69747
100.656,-52.551,-62.334,←,0.0200,0.00207,4.69540
101.522,-52.571,-62.315,←,0.0200,0.00201,4.69339
102.406,-52.542,-62.311,←,0.0200,0.00210,4.69129
103.276,-52.606,-62.321,←,0.0200,0.00000,4.69129
104.150,-52.591,-62.290,←,0.0200,0.00000,4.69129
105.027,-52.603,-62.226,←,0.0200,0.00000,4.69129
105.898,-52.539,-62.219,←,0.0200,0.00211,4.68919
106.775,-52.665,-62.386,←,0.0200,0.00000,4.68919
107.653,-52.619,-62.314,←,0.0200,0.00000,4.68919
108.523,-52.624,-62.220,←,0.0200,0.00000,4.68919
109.403,-52.621,-62.271,←,0.0200,0.00000,4.68919
110.277,-52.620,-62.329,←,0.0200,0.00000,4.68919
111.149,-52.609,-62.142,←,0.0200,0.00000,4.68919
112.024,-52.594,-62.187,←,0.0200,0.00000,4.68919
112.914,-52.637,-62.251,←,0.0200,0.00000,4.68919
113.777,-52.610,-62.227,←,0.0200,0.00000,4.68919
114.647,-52.585,-62.225,←,0.0200,0.00000,4.68919
115.527,-52.614,-62.324,←,0.0200,0.00000,4.68919
116.400,-52.600,-62.183,←,0.0200,0.00000,4.68919
117.281,-52.597,-62.500,←,0.0200,0.00000,4.68919
118.146,-52.566,-62.117,←,0.0200,0.00203,4.68716
119.026,-52.542,-62.044,←,0.0200,0.00210,4.68506
119.896,-52.560,-62.317,←,0.0200,0.00204,4.68302
120.778,-52.625,-62.144,←,0.0200,0.00000,4.68302
121.652,-52.583,-62.335,←,0.0200,0.00000,4.68302
122.524,-52.583,-62.359,←,0.0200,0.00000,4.68302
123.395,-52.589,-62.044,←,0.0200,0.00000,4.68302
124.278,-52.600,-62.216,←,0.0200,0.00000,4.68302
125.156,-52.619,-62.388,←,0.0200,0.00000,4.68302
126.024,-52.577,-62.152,←,0.0200,0.00000,4.68302
126.897,-52.581,-62.089,←,0.0200,0.00000,4.68302
127.773,-52.584,-62.483,←,0.0200,0.00000,4.68302
128.651,-52.581,-62.496,←,0.0200,0.00000,4.68302
129.528,-52.541,-62.218,←,0.0200,0.00210,4.68092
130.394,-52.648,-62.067,←,0.0200,0.00000,4.68092
131.277,-52.582,-62.277,←,0.0200,0.00000,4.68092
132.148,-52.579,-62.187,←,0.0200,0.00000,4.68092
133.019,-52.580,-62.079,←,0.0200,0.00000,4.68092
133.904,-52.569,-62.441,←,0.0200,0.00202,4.67891
134.770,-52.626,-62.431,←,0.0200,0.00000,4.67891
135.647,-52.605,-62.271,←,0.0200,0.00000,4.67891
136.520,-52.584,-62.366,←,0.0200,0.00000,4.67891
137.412,-52.571,-62.379,←,0.0200,0.00201,4.67690
138.273,-52.593,-62.148,←,0.0200,0.00000,4.67690
139.150,-52.588,-62.007,←,0.0200,0.00000,4.67690
140.019,-52.659,-62.198,←,0.0200,0.00000,4.67690
140.894,-52.626,-62.369,←,0.0200,0.00000,4.67690
141.778,-52.586,-62.529,←,0.0200,0.00000,4.67690
142.640,-52.654,-62.285,←,0.0200,0.00000,4.67690
143.528,-52.619,-62.236,←,0.0200,0.00000,4.67690
144.399,-52.597,-62.102,←,0.0200,0.00000,4.67690
145.275,-52.639,-62.401,←,0.0200,0.00000,4.67690
146.146,-52.618,-62.547,←,0.0200,0.00000,4.67690
147.028,-52.607,-62.376,←,0.0200,0.00000,4.67690
147.906,-52.578,-62.360,←,0.0200,0.00000,4.67690
148.776,-52.541,-62.016,←,0.0200,0.00210,4.67480
149.656,-52.615,-62.253,←,0.0200,0.00000,4.67480
150.524,-52.574,-62.049,←,0.0200,0.00200,4.67280
151.406,-52.580,-62.211,←,0.0200,0.00000,4.67280
152.278,-52.558,-62.326,←,0.0200,0.00205,4.67075
153.154,-52.560,-62.026,←,0.0200,0.00204,4.66870
154.023,-52.597,-62.192,←,0.0200,0.00000,4.66870
154.903,-52.642,-62.090,←,0.0200,0.00000,4.66870
155.781,-52.624,-62.361,←,0.0200,0.00000,4.66870
156.649,-52.628,-62.166,←,0.0200,0.00000,4.66870
157.525,-52.659,-62.430,←,0.0200,0.00000,4.66870
158.400,-52.641,-61.953,←,0.0200,0.00000,4.66870
159.279,-52.664,-62.136,←,0.0200,0.00000,4.66870
160.142,-52.676,-62.260,←,0.0200,0.00000,4.66870
161.023,-52.641,-62.282,←,0.0200,0.00000,4.66870
161.903,-52.617,-62.441,←,0.0200,0.00000,4.66870
162.768,-52.569,-62.023,←,0.0200,0.00202,4.66669
163.657,-52.642,-62.074,←,0.0200,0.00000,4.66669
164.529,-52.682,-62.100,←,0.0200,0.00000,4.66669
165.404,-52.613,-62.018,←,0.0200,0.00000,4.66669
166.268,-52.593,-62.275,←,0.0200,0.00000,4.66669
167.151,-52.586,-62.294,←,0.0200,0.00000,4.66669
168.022,-52.611,-62.409,←,0.0200,0.00000,4.66669
168.895,-52.621,-62.141,←,0.0200,0.00000,4.66669
169.780,-52.584,-62.405,←,0.0200,0.00000,4.66669
170.657,-52.599,-62.154,←,0.0200,0.00000,4.66669
171.530,-52.595,-62.487,←,0.0200,0.00000,4.66669
172.392,-52.593,-62.456,←,0.0200,0.00000,4.66669
173.275,-52.621,-61.996,←,0.0200,0.00000,4.66669
174.151,-52.564,-62.428,←,0.0200,0.00203,4.66466
175.018,-52.644,-62.268,←,0.0200,0.00000,4.66466
175.903,-52.594,-62.150,←,0.0200,0.00000,4.66466
176.773,-52.639,-62.101,←,0.0200,0.00000,4.66466
177.642,-52.543,-62.507,←,0.0200,0.00209,4.66256
178.523,-52.564,-62.188,←,0.0200,0.00203,4.66053
179.385,-52.623,-62.043,←,0.0200,0.00000,4.66053
180.277,-52.600,-62.395,←,0.0200,0.00000,4.66053
181.145,-52.604,-62.216,←,0.0200,0.00000,4.66053
182.021,-52.634,-62.044,←,0.0200,0.00000,4.66053
182.900,-52.570,-62.350,←,0.0200,0.00201,4.65852
183.782,-52.597,-62.165,←,0.0200,0.00000,4.65852
184.644,-52.567,-62.251,←,0.0200,0.00202,4.65650
185.526,-52.605,-62.053,←,0.0200,0.00000,4.65650
186.403,-52.680,-62.229,←,0.0200,0.00000,4.65650
187.284,-52.620,-62.206,←,0.0200,0.00000,4.65650
188.154,-52.665,-62.436,←,0.0200,0.00000,4.65650
189.018,-52.541,-62.299,←,0.0200,0.00210,4.65440
189.902,-52.659,-62.320,←,0.0200,0.00000,4.65440
190.771,-52.623,-62.269,←,0.0200,0.00000,4.65440
191.645,-52.586,-62.279,←,0.0200,0.00000,4.65440
192.533,-52.640,-62.286,←,0.0200,0.00000,4.65440
193.396,-52.636,-62.419,←,0.0200,0.00000,4.65440
194.275,-52.596,-62.115,←,0.0200,0.00000,4.65440
195.149,-52.589,-62.380,←,0.0200,0.00000,4.65440
196.022,-52.595,-62.408,←,0.0200,0.00000,4.65440
196.908,-52.636,-62.299,←,0.0200,0.00000,4.65440
197.770,-52.652,-62.288,←,0.0200,0.00000,4.65440
198.654,-52.622,-62.105,←,0.0200,0.00000,4.65440
199.522,-52.601,-61.978,←,0.0200,0.00000,4.65440
200.393,-52.626,-62.294,←,0.0200,0.00000,4.65440
201.286,-52.634,-62.535,←,0.0200,0.00000,4.65440
202.152,-52.561,-61.873,←,0.0200,0.00204,4.65236
203.020,-52.587,-62.179,←,0.0200,0.00000,4.65236
203.904,-52.654,-62.152,←,0.0200,0.00000,4.65236
204.776,-52.649,-62.144,←,0.0200,0.00000,4.65236
205.648,-52.630,-62.305,←,0.0200,0.00000,4.65236
206.526,-52.670,-62.174,←,0.0200,0.00000,4.65236
207.398,-52.613,-62.202,←,0.0200,0.00000,4.65236
208.280,-52.562,-62.321,←,0.0200,0.00204,4.65032
209.142,-52.607,-62.189,←,0.0200,0.00000,4.65032
210.029,-52.596,-62.058,←,0.0200,0.00000,4.65032
210.893,-52.557,-62.210,←,0.0200,0.00205,4.64827
211.770,-52.618,-62.158,←,0.0200,0.00000,4.64827
212.643,-52.643,-62.153,←,0.0200,0.00000,4.64827
213.525,-52.662,-62.069,←,0.0200,0.00000,4.64827
214.403,-52.665,-62.249,←,0.0200,0.00000,4.64827
215.269,-52.582,-62.222,←,0.0200,0.00000,4.64827
216.148,-52.619,-61.948,←,0.0200,0.00000,4.64827
217.024,-52.612,-62.335,←,0.0200,0.00000,4.64827
217.907,-52.616,-61.958,←,0.0200,0.00000,4.64827
218.777,-52.591,-62.174,←,0.0200,0.00000,4.64827
219.644,-52.590,-62.174,←,0.0200,0.00000,4.64827
220.512,-52.627,-62.179,←,0.0200,0.00000,4.64827
