timestamp_s,s1_dbm,s2_dbm,r,error,offset_V
73.597,-44.107,-68.611,16.79612,0.43606,0.82928
74.125,-44.073,-68.675,16.98650,0.24567,0.82658
74.669,-44.051,-68.537,16.76048,0.47169,0.82141
75.243,-44.025,-69.168,18.07761,-0.84544,0.83068
75.767,-44.068,-68.891,17.42525,-0.19307,0.83280
76.198,-44.067,-69.230,18.11978,-0.88761,0.84254
76.640,-44.132,-68.356,16.26329,0.96888,0.83191
77.188,-44.088,-68.650,16.90849,0.32368,0.82836
77.738,-44.074,-67.878,15.49592,1.73625,0.80931
78.167,-43.980,-68.817,17.45168,-0.21951,0.81172
78.605,-43.999,-68.982,17.74713,-0.51496,0.81737
79.041,-44.036,-67.739,15.31704,1.91513,0.79635
79.485,-43.934,-68.713,17.33725,-0.10507,0.79751
79.921,-43.948,-69.261,18.43523,-1.20305,0.81071
80.563,-44.049,-68.483,16.66146,0.57071,0.80444
81.117,-44.014,-68.266,16.31507,0.91710,0.79438
81.553,-43.968,-68.377,16.61253,0.61964,0.78758
82.107,-43.927,-68.545,17.01693,0.21524,0.78522
82.543,-43.917,-68.968,17.88655,-0.65437,0.79240
83.184,-43.977,-68.981,17.79172,-0.55954,0.79854
83.639,-44.005,-68.402,16.58887,0.64330,0.79148
84.192,-43.991,-69.030,17.86365,-0.63148,0.79841
84.732,-44.026,-68.257,16.27581,0.95636,0.78792
85.163,-43.992,-68.437,16.68273,0.54944,0.78189
85.605,-43.943,-69.049,18.00153,-0.76936,0.79033
86.205,-43.993,-68.042,15.93896,1.29321,0.77614
86.699,-43.908,-67.954,15.93269,1.29948,0.76188
87.136,-43.826,-68.453,17.03534,0.19684,0.75972
87.733,-43.819,-68.196,16.55228,0.67989,0.75226
88.251,-43.757,-69.247,18.81556,-1.58339,0.76964
88.672,-43.838,-69.088,18.30287,-1.07070,0.78138
89.224,-43.903,-68.521,17.01655,0.21562,0.77902
89.656,-43.867,-68.405,16.86159,0.37058,0.77495
90.198,-43.831,-68.377,16.87737,0.35481,0.77106
90.748,-43.782,-69.853,20.11761,-2.88544,0.80272
91.192,-43.942,-69.332,18.59915,-1.36698,0.81772
91.832,-44.007,-68.778,17.31885,-0.08668,0.81867
92.445,-44.013,-69.543,18.90114,-1.66897,0.83698
92.959,-44.087,-69.369,18.36787,-1.13569,0.84944
93.575,-44.196,-69.324,18.04787,-0.81569,0.85839
94.194,-44.242,-69.425,18.16142,-0.92925,0.86859
94.701,-44.285,-68.747,16.71541,0.51676,0.86292
95.236,-44.250,-67.940,15.29450,1.93767,0.84166
95.671,-44.140,-69.037,17.57451,-0.34234,0.84541
96.111,-44.162,-68.229,15.97099,1.26118,0.83158
96.541,-44.085,-67.977,15.65324,1.57893,0.81425
96.985,-44.000,-68.444,16.67982,0.55236,0.80819
97.562,-43.973,-69.208,18.26986,-1.03769,0.81958
98.185,-44.062,-69.308,18.29460,-1.06242,0.83123
98.740,-44.126,-68.925,17.37636,-0.14419,0.83282
99.172,-44.150,-68.000,15.57832,1.65385,0.81467
99.607,-44.054,-68.509,16.70132,0.53085,0.80885
100.043,-44.017,-68.452,16.66354,0.56863,0.80261
100.684,-44.001,-68.859,17.49494,-0.26277,0.80549
101.144,-44.025,-69.858,19.57438,-2.34221,0.83119
101.579,-44.189,-69.200,17.80629,-0.57412,0.83749
102.179,-44.217,-68.150,15.72708,1.50509,0.82097
102.677,-44.128,-69.598,18.77235,-1.54018,0.83787
103.318,-44.223,-69.292,17.92391,-0.69174,0.84546
103.771,-44.292,-67.832,15.02977,2.20240,0.82130
104.209,-44.154,-68.499,16.49086,0.74132,0.81316
104.641,-44.105,-68.229,16.07530,1.15687,0.80047
105.230,-44.028,-68.351,16.44878,0.78339,0.79187
105.641,-43.981,-69.132,18.09468,-0.86251,0.80134
106.272,-44.011,-68.881,17.51743,-0.28526,0.80447
106.886,-44.014,-67.921,15.67910,1.55307,0.78743
107.502,-43.922,-69.281,18.53317,-1.30100,0.80170
107.925,-43.990,-68.212,16.26068,0.97149,0.79104
108.361,-43.910,-68.138,16.27146,0.96071,0.78050
108.899,-43.820,-69.799,19.90503,-2.67286,0.80983
109.545,-43.975,-68.862,17.55249,-0.32032,0.81334
110.161,-43.993,-68.632,17.05776,0.17441,0.81143
110.567,-43.967,-69.628,19.18949,-1.95732,0.83291
110.975,-44.097,-69.107,17.80251,-0.57034,0.83916
111.416,-44.120,-69.237,18.02413,-0.79196,0.84785
111.849,-44.175,-68.991,17.41041,-0.17824,0.84981
112.296,-44.183,-69.691,18.85323,-1.62105,0.86760
112.728,-44.271,-68.587,16.43594,0.79623,0.85886
113.179,-44.249,-68.049,15.48921,1.74296,0.83974
113.600,-44.108,-68.470,16.52212,0.71006,0.83194
114.043,-44.074,-68.315,16.29470,0.93748,0.82166
114.682,-44.036,-69.077,17.86688,-0.63471,0.82862
115.138,-44.063,-69.027,17.70987,-0.47770,0.83386
115.584,-44.098,-67.863,15.42617,1.80601,0.81405
116.308,-44.006,-68.860,17.48623,-0.25406,0.81684
116.920,-44.060,-68.799,17.25664,-0.02447,0.81710
117.532,-44.054,-69.208,18.10213,-0.86996,0.82665
117.982,-44.140,-69.500,18.53487,-1.30270,0.84094
118.420,-44.226,-68.540,16.43057,0.80160,0.83215
118.864,-44.201,-69.465,18.33133,-1.09916,0.84421
119.289,-44.259,-68.841,16.94631,0.28586,0.84107
119.729,-44.245,-68.345,16.03253,1.19964,0.82791
120.302,-44.188,-69.291,17.99443,-0.76226,0.83627
120.715,-44.231,-69.251,17.82479,-0.59262,0.84277
121.309,-44.266,-69.129,17.50429,-0.27212,0.84576
121.709,-44.295,-68.913,17.01615,0.21602,0.84339
122.254,-44.277,-68.648,16.54067,0.69150,0.83580
122.683,-44.238,-68.522,16.37620,0.85597,0.82641
123.270,-44.169,-68.201,15.90845,1.32373,0.81189
123.669,-44.101,-67.934,15.54676,1.68541,0.79339
124.294,-43.993,-67.963,15.79468,1.43749,0.77762
124.761,-43.879,-68.113,16.28328,0.94889,0.76721
125.196,-43.823,-69.199,18.56849,-1.33632,0.78187
125.830,-43.898,-68.612,17.20767,0.02450,0.78160
126.450,-43.879,-69.508,19.11891,-1.88674,0.80231
126.953,-43.976,-68.932,17.69337,-0.46120,0.80737
127.391,-43.985,-68.174,16.19767,1.03451,0.79601
127.935,-43.931,-68.403,16.73437,0.49780,0.79055
128.373,-43.895,-70.172,20.59946,-3.36729,0.82750
128.998,-44.076,-68.676,16.98406,0.24811,0.82478
129.574,-44.035,-69.233,18.19158,-0.95941,0.83530
130.119,-44.103,-69.682,19.00774,-1.77557,0.85479
130.746,-44.201,-69.510,18.42760,-1.19543,0.86790
131.214,-44.290,-68.488,16.21292,1.01925,0.85672
131.674,-44.245,-67.914,15.25503,1.97714,0.83503
132.086,-44.102,-69.244,18.07484,-0.84266,0.84427
132.526,-44.172,-67.920,15.39609,1.83608,0.82413
133.077,-44.058,-69.083,17.83354,-0.60137,0.83072
133.512,-44.106,-69.046,17.66061,-0.42844,0.83542
133.947,-44.131,-67.582,14.87792,2.35425,0.80959
134.585,-43.986,-69.168,18.16010,-0.92793,0.81977
135.043,-44.069,-68.705,17.05267,0.17950,0.81781
135.682,-44.045,-68.639,16.97024,0.26193,0.81493
136.135,-44.047,-68.367,16.44453,0.78764,0.80629
136.786,-44.024,-69.501,18.78803,-1.55585,0.82336
137.335,-44.117,-69.810,19.25962,-2.02745,0.84561
137.784,-44.263,-69.522,18.32069,-1.08852,0.85755
138.219,-44.325,-68.301,15.80427,1.42790,0.84188
138.766,-44.266,-68.510,16.30198,0.93019,0.83168
139.195,-44.202,-69.172,17.72249,-0.49032,0.83706
139.759,-44.250,-68.256,15.85969,1.37248,0.82200
140.185,-44.161,-68.003,15.56436,1.66781,0.80370
140.783,-44.061,-68.337,16.35996,0.87222,0.79413
141.177,-44.000,-68.907,17.59349,-0.36132,0.79809
141.606,-44.015,-68.739,17.22706,0.00511,0.79804
142.044,-44.017,-69.194,18.14774,-0.91556,0.80808
142.703,-44.078,-68.060,15.81520,1.41698,0.79253
143.136,-43.960,-68.085,16.07912,1.15305,0.77988
143.685,-43.877,-68.742,17.50765,-0.27548,0.78290
144.260,-43.884,-69.779,19.71430,-2.48213,0.81014
144.672,-44.032,-69.273,18.28317,-1.05100,0.82167
145.219,-44.082,-69.166,17.95434,-0.72217,0.82959
145.796,-44.120,-68.926,17.39053,-0.15836,0.83133
146.341,-44.111,-68.319,16.23302,0.99915,0.82037
146.868,-44.042,-68.344,16.41113,0.82104,0.81136
147.297,-43.987,-68.730,17.26395,-0.03178,0.81171
147.735,-43.979,-69.035,17.89737,-0.66519,0.81901
148.169,-44.013,-68.765,17.28253,-0.05036,0.81956
148.770,-44.033,-68.628,16.97179,0.26038,0.81670
149.286,-44.017,-69.980,19.86836,-2.63619,0.84563
149.701,-44.173,-68.577,16.60336,0.62881,0.83873
150.133,-44.135,-69.248,18.01484,-0.78267,0.84732
150.583,-44.187,-68.467,16.36803,0.86414,0.83784
151.135,-44.149,-67.986,15.55267,1.67950,0.81941
151.565,-44.042,-68.182,16.10654,1.12563,0.80706
152.120,-43.971,-69.069,17.98550,-0.75333,0.81532
152.672,-44.036,-68.465,16.65229,0.57988,0.80896
153.202,-44.000,-68.887,17.55324,-0.32107,0.81248
153.644,-44.032,-68.302,16.35016,0.88201,0.80280
154.194,-43.981,-68.670,17.15672,0.07545,0.80198
154.809,-43.998,-69.344,18.50613,-1.27396,0.81596
155.284,-44.094,-68.426,16.46630,0.76587,0.80755
155.842,-44.039,-69.880,19.59216,-2.35999,0.83345
156.270,-44.199,-68.854,17.09057,0.14160,0.83189
156.733,-44.200,-68.331,16.09013,1.14204,0.81936
157.245,-44.142,-68.359,16.24909,0.98308,0.80858
157.858,-44.075,-68.867,17.36198,-0.12981,0.81000
158.345,-44.088,-69.030,17.66576,-0.43359,0.81476
158.899,-44.103,-67.886,15.45708,1.77509,0.79528
159.532,-43.997,-68.909,17.60318,-0.37101,0.79935
159.994,-44.021,-68.219,16.21277,1.01940,0.78817
160.419,-43.956,-68.911,17.69064,-0.45847,0.79320
160.965,-43.975,-67.964,15.82883,1.40334,0.77780
161.520,-43.870,-67.935,15.96765,1.26452,0.76392
161.948,-43.784,-69.368,19.01946,-1.78729,0.78353
162.673,-43.912,-68.682,17.31887,-0.08670,0.78449
163.314,-43.877,-69.021,18.08112,-0.84895,0.79380
163.710,-43.927,-68.264,16.47633,0.75584,0.78551
164.132,-43.876,-68.602,17.23000,0.00217,0.78548
164.689,-43.856,-69.282,18.67666,-1.44449,0.80133
165.234,-43.931,-68.995,17.91455,-0.68238,0.80882
165.779,-43.968,-69.128,18.11468,-0.88251,0.81850
166.206,-44.015,-69.440,18.67426,-1.44209,0.83433
166.896,-44.104,-69.371,18.33683,-1.10466,0.84645
167.413,-44.173,-69.579,18.63219,-1.40002,0.86181
167.853,-44.270,-69.011,17.26019,-0.02802,0.86212
168.290,-44.253,-68.530,16.36341,0.86876,0.85258
168.731,-44.222,-68.179,15.77079,1.46138,0.83655
169.165,-44.117,-69.464,18.50645,-1.27428,0.85053
169.600,-44.211,-68.327,16.06324,1.16893,0.83770
170.044,-44.138,-69.066,17.63598,-0.40381,0.84214
170.677,-44.165,-68.153,15.82668,1.40549,0.82671
171.134,-44.080,-67.800,15.34573,1.88644,0.80602
171.581,-43.971,-68.300,16.46084,0.77133,0.79755
172.119,-43.940,-68.102,16.14705,1.08513,0.78565
172.730,-43.886,-69.194,18.42571,-1.19354,0.79874
173.346,-43.979,-68.232,16.31778,0.91439,0.78871
173.759,-43.935,-69.808,19.66186,-2.42968,0.81537
174.362,-44.093,-69.006,17.60543,-0.37326,0.81946
174.855,-44.133,-68.416,16.37425,0.85793,0.81005
175.305,-44.101,-68.541,16.67317,0.55900,0.80392
175.733,-44.046,-69.513,18.76564,-1.53347,0.82074
176.166,-44.156,-69.136,17.74122,-0.50904,0.82633
176.609,-44.200,-68.758,16.90171,0.33046,0.82270
177.237,-44.180,-67.805,15.17912,2.05305,0.80018
177.703,-44.038,-68.760,17.22453,0.00764,0.80009
178.134,-44.038,-68.157,16.06741,1.16476,0.78731
178.575,-43.971,-68.344,16.54294,0.68923,0.77975
179.120,-43.920,-68.273,16.50625,0.72593,0.77178
179.672,-43.869,-68.611,17.26144,-0.02927,0.77211
180.114,-43.861,-68.272,16.61736,0.61481,0.76536
180.536,-43.814,-69.159,18.50297,-1.27080,0.77930
180.982,-43.879,-68.025,16.11805,1.11413,0.76708
181.419,-43.791,-68.530,17.25582,-0.02365,0.76734
182.050,-43.786,-68.695,17.59731,-0.36514,0.77134
182.508,-43.787,-69.118,18.47247,-1.24030,0.78495
182.948,-43.856,-69.929,20.12084,-2.88867,0.81665
183.394,-44.016,-68.817,17.37962,-0.14745,0.81827
183.996,-44.008,-68.653,17.07016,0.16201,0.81649
184.500,-43.993,-69.131,18.06794,-0.83577,0.82566
184.920,-44.046,-68.801,17.28765,-0.05548,0.82627
185.364,-44.053,-69.152,17.98649,-0.75432,0.83454
185.808,-44.106,-69.648,18.92932,-1.69715,0.85317
186.232,-44.214,-69.295,17.94832,-0.71615,0.86102
186.671,-44.253,-68.846,16.96865,0.26352,0.85813
187.212,-44.245,-68.794,16.88327,0.34890,0.85430
187.655,-44.244,-68.721,16.74308,0.48909,0.84894
188.095,-44.216,-68.061,15.56765,1.66452,0.83067
188.529,-44.115,-67.937,15.52801,1.70416,0.81198
188.965,-44.030,-67.994,15.78371,1.44846,0.79608
189.516,-43.943,-68.569,17.03466,0.19751,0.79392
189.953,-43.939,-68.063,16.07779,1.15438,0.78125
190.627,-43.863,-69.402,18.92160,-1.68943,0.79979
191.051,-43.973,-68.763,17.35754,-0.12537,0.80116
191.481,-44.007,-68.126,16.06822,1.16395,0.78839
192.087,-43.951,-68.546,16.97393,0.25824,0.78556
192.573,-43.935,-68.563,17.03695,0.19522,0.78342
193.213,-43.938,-69.093,18.10305,-0.87087,0.79297
193.669,-43.989,-69.369,18.57894,-1.34677,0.80775
194.261,-44.083,-69.450,18.55072,-1.31855,0.82222
194.664,-44.166,-69.169,17.78872,-0.55655,0.82832
195.195,-44.215,-68.988,17.32443,-0.09226,0.82933
195.636,-44.219,-68.248,15.90107,1.33110,0.81473
196.181,-44.129,-69.012,17.54593,-0.31376,0.81817
196.727,-44.153,-67.881,15.36033,1.87184,0.79763
197.169,-44.022,-68.817,17.36724,-0.13507,0.79912
197.602,-44.011,-69.187,18.14558,-0.91341,0.80914
198.042,-44.064,-68.887,17.42537,-0.19320,0.81126
198.469,-44.072,-68.925,17.48468,-0.25251,0.81403
198.924,-44.092,-68.542,16.69225,0.53992,0.80810
199.358,-44.056,-68.608,16.88810,0.34407,0.80433
199.973,-44.015,-68.799,17.34487,-0.11270,0.80556
200.586,-44.002,-68.573,16.92538,0.30680,0.80220
201.104,-43.989,-68.692,17.18626,0.04591,0.80169
201.545,-43.974,-68.637,17.10527,0.12690,0.80030
202.180,-43.936,-69.311,18.56801,-1.33583,0.81496
202.835,-43.994,-68.424,16.65247,0.57970,0.80860
203.290,-43.967,-69.663,19.26652,-2.03435,0.83092
203.967,-44.085,-68.455,16.53772,0.69445,0.82330
204.386,-44.044,-68.939,17.56770,-0.33553,0.82698
204.984,-44.036,-68.342,16.41845,0.81372,0.81805
205.386,-44.024,-68.123,16.03090,1.20128,0.80487
205.919,-43.945,-68.849,17.58766,-0.35549,0.80877
206.358,-43.970,-68.643,17.12570,0.10647,0.80761
206.798,-43.985,-67.869,15.63999,1.59218,0.79014
207.225,-43.892,-68.077,16.19051,1.04166,0.77871
207.663,-43.828,-68.845,17.81695,-0.58478,0.78512
208.106,-43.875,-67.924,15.93803,1.29414,0.77092
208.546,-43.813,-68.772,17.69907,-0.46690,0.77605
208.969,-43.844,-69.541,19.26794,-2.03577,0.79838
209.419,-43.982,-69.293,18.43116,-1.19899,0.81154
209.861,-44.061,-68.484,16.64019,0.59198,0.80504
210.298,-44.025,-68.310,16.37630,0.85587,0.79565
210.731,-43.990,-69.437,18.72191,-1.48974,0.81200
211.276,-44.076,-69.009,17.64589,-0.41371,0.81654
211.849,-44.112,-69.528,18.65359,-1.42142,0.83213
212.264,-44.226,-68.311,16.00412,1.22805,0.81866
212.696,-44.139,-68.259,16.06803,1.16414,0.80589
213.245,-44.065,-68.411,16.49402,0.73815,0.79779
213.770,-44.037,-68.996,17.69878,-0.46661,0.80291
214.235,-44.050,-68.716,17.11232,0.11986,0.80159
214.665,-44.038,-67.852,15.51362,1.71855,0.78273
215.226,-43.936,-68.953,17.81915,-0.58698,0.78918
215.763,-43.966,-68.984,17.82116,-0.58899,0.79564
216.199,-43.995,-68.305,16.42484,0.80734,0.78678
216.739,-43.929,-67.791,15.59851,1.63366,0.76885
217.187,-43.830,-68.635,17.38811,-0.15594,0.77057
217.784,-43.822,-69.597,19.44375,-2.21158,0.79483
218.194,-43.973,-68.687,17.20660,0.02557,0.79455
218.601,-43.943,-68.121,16.17716,1.05502,0.78298
219.043,-43.873,-68.405,16.85173,0.38044,0.77880
219.709,-43.855,-69.667,19.52630,-2.29413,0.80397
220.144,-43.972,-68.597,17.03094,0.20123,0.80176
220.573,-43.958,-68.563,16.99293,0.23924,0.79914
221.166,-43.931,-69.576,19.15196,-1.91979,0.82020
221.557,-44.039,-68.752,17.20579,0.02638,0.81991
222.202,-44.029,-68.773,17.26645,-0.03428,0.82029
222.761,-44.044,-69.114,17.92603,-0.69386,0.82790
223.305,-44.079,-69.387,18.42481,-1.19264,0.84099
223.748,-44.154,-68.242,16.00989,1.22228,0.82758
224.185,-44.075,-68.734,17.09704,0.13513,0.82610
224.735,-44.065,-68.927,17.50311,-0.27094,0.82907
225.165,-44.083,-68.912,17.43554,-0.20337,0.83130
225.610,-44.102,-69.038,17.65347,-0.42129,0.83592
226.049,-44.158,-67.819,15.24325,1.98893,0.81410
226.677,-44.055,-68.081,15.89580,1.33637,0.79944
227.135,-43.982,-68.532,16.88497,0.34720,0.79563
227.680,-43.962,-69.122,18.11358,-0.88140,0.80530
228.333,-44.031,-68.638,16.99575,0.23642,0.80270
228.935,-44.016,-68.740,17.22594,0.00623,0.80264
229.431,-44.035,-69.146,18.01162,-0.77944,0.81119
230.078,-44.087,-69.472,18.58698,-1.35481,0.82605
230.634,-44.191,-68.232,15.92389,1.30828,0.81170
231.209,-44.100,-68.401,16.40665,0.82553,0.80264
231.731,-44.071,-69.519,18.72388,-1.49171,0.81901
232.169,-44.139,-68.203,15.96685,1.26532,0.80512
232.602,-44.071,-68.426,16.51039,0.72179,0.79721
233.044,-44.037,-68.595,16.90109,0.33108,0.79357
233.679,-44.016,-69.075,17.90436,-0.67219,0.80095
234.279,-44.041,-69.224,18.16241,-0.93024,0.81115
234.687,-44.086,-68.855,17.31633,-0.08416,0.81208
235.300,-44.078,-68.894,17.41029,-0.17812,0.81403
236.021,-44.091,-68.695,16.99095,0.24123,0.81139
236.663,-44.056,-68.045,15.82900,1.40317,0.79599
237.092,-43.952,-69.014,17.91116,-0.67899,0.80344
237.522,-43.981,-68.626,17.07018,0.16199,0.80166
237.964,-43.989,-69.225,18.27096,-1.03879,0.81306
