timestamp_s,s1_dbm,s2_dbm,dir,probe_V,step_V,offset_V
114.637,-42.977,-84.641,→,0.1000,0.00560,1.92967
115.518,-42.991,-86.777,←,0.0693,0.00347,1.92620
116.385,-42.991,-87.605,←,0.0528,0.00264,1.92357
117.260,-42.998,-85.203,←,0.1000,0.00504,1.91853
118.137,-42.998,-89.359,→,0.0200,0.00000,1.91853
119.009,-42.993,-86.378,←,0.0773,0.00387,1.91466
119.882,-42.996,-86.205,←,0.0808,0.00404,1.91062
120.765,-42.973,-92.729,←,0.0200,0.00000,1.91062
121.640,-42.981,-100.053,←,0.0200,0.00000,1.91062
122.517,-42.981,-103.859,←,0.0200,0.00000,1.91062
123.390,-42.983,-87.878,←,0.0473,0.00237,1.90826
124.268,-42.989,-92.597,←,0.0200,0.00000,1.90826
125.132,-42.987,-87.022,→,0.0644,0.00322,1.91148
126.009,-42.968,-91.380,←,0.0200,0.00000,1.91148
126.889,-42.980,-86.558,→,0.0737,0.00369,1.91516
127.771,-42.987,-89.340,←,0.0200,0.00000,1.91516
128.638,-42.978,-85.950,→,0.0859,0.00429,1.91946
129.514,-42.989,-85.525,→,0.0944,0.00472,1.92417
130.396,-42.993,-87.952,→,0.0458,0.00229,1.92647
131.267,-42.994,-86.810,←,0.0687,0.00343,1.92303
132.140,-43.009,-86.797,→,0.0689,0.00345,1.92648
133.012,-42.985,-85.806,→,0.0887,0.00444,1.93092
133.893,-42.986,-99.943,←,0.0200,0.00000,1.93092
134.765,-42.996,-92.990,←,0.0200,0.00000,1.93092
135.640,-42.984,-86.239,←,0.0801,0.00400,1.92691
136.507,-42.990,-88.184,→,0.0412,0.00206,1.92897
137.391,-42.985,-97.162,→,0.0200,0.00000,1.92897
138.264,-42.974,-98.363,←,0.0200,0.00000,1.92897
139.144,-42.988,-91.926,→,0.0200,0.00000,1.92897
140.018,-42.994,-95.619,←,0.0200,0.00000,1.92897
140.893,-42.986,-87.319,→,0.0585,0.00292,1.93190
141.761,-42.984,-99.182,←,0.0200,0.00000,1.93190
142.644,-42.990,-89.173,←,0.0214,0.00000,1.93190
143.520,-42.983,-85.646,→,0.0920,0.00460,1.93649
144.393,-42.987,-84.924,←,0.1000,0.00532,1.93117
145.257,-42.983,-87.339,←,0.0581,0.00290,1.92827
146.123,-42.994,-90.222,←,0.0200,0.00000,1.92827
147.015,-42.960,-93.649,→,0.0200,0.00000,1.92827
147.887,-42.990,-90.492,←,0.0200,0.00000,1.92827
148.763,-42.976,-89.914,←,0.0200,0.00000,1.92827
149.637,-42.995,-86.647,←,0.0719,0.00360,1.92467
150.523,-42.979,-91.129,←,0.0200,0.00000,1.92467
151.383,-42.994,-89.479,←,0.0200,0.00000,1.92467
152.260,-42.986,-86.884,→,0.0672,0.00336,1.92803
153.140,-42.992,-92.590,←,0.0200,0.00000,1.92803
154.014,-42.986,-87.910,→,0.0467,0.00233,1.93037
154.892,-42.981,-89.878,←,0.0200,0.00000,1.93037
155.759,-42.986,-87.312,←,0.0586,0.00293,1.92743
156.640,-42.978,-100.014,←,0.0200,0.00000,1.92743
157.537,-42.983,-100.327,←,0.0200,0.00000,1.92743
158.429,-42.971,-88.120,→,0.0425,0.00212,1.92956
159.491,-42.989,-91.688,→,0.0200,0.00000,1.92956
160.383,-42.981,-95.299,→,0.0200,0.00000,1.92956
161.274,-42.993,-87.891,→,0.0470,0.00235,1.93191
162.214,-42.993,-85.970,→,0.0855,0.00427,1.93618
163.119,-42.986,-92.068,←,0.0200,0.00000,1.93618
164.010,-42.966,-85.345,←,0.0980,0.00490,1.93128
164.974,-42.957,-85.836,→,0.0882,0.00441,1.93569
165.842,-42.973,-92.430,←,0.0200,0.00000,1.93569
166.721,-42.990,-105.372,←,0.0200,0.00000,1.93569
167.598,-42.989,-91.420,←,0.0200,0.00000,1.93569
168.486,-42.978,-87.881,→,0.0472,0.00236,1.93805
169.582,-42.983,-95.054,←,0.0200,0.00000,1.93805
170.660,-43.004,-92.806,←,0.0200,0.00000,1.93805
171.530,-42.984,-88.721,→,0.0305,0.00000,1.93805
172.416,-42.977,-90.813,←,0.0200,0.00000,1.93805
173.271,-42.990,-94.110,←,0.0200,0.00000,1.93805
174.158,-42.989,-87.335,→,0.0582,0.00291,1.94096
175.043,-42.987,-93.018,←,0.0200,0.00000,1.94096
175.926,-42.990,-88.196,←,0.0409,0.00205,1.93892
176.902,-42.966,-92.008,←,0.0200,0.00000,1.93892
177.793,-42.981,-89.181,→,0.0213,0.00000,1.93892
178.737,-42.973,-86.642,→,0.0720,0.00360,1.94252
179.633,-42.975,-87.633,←,0.0522,0.00261,1.93991
180.495,-42.982,-86.130,←,0.0823,0.00411,1.93579
181.398,-42.974,-87.988,←,0.0451,0.00226,1.93354
182.481,-42.983,-88.288,→,0.0391,0.00000,1.93354
183.356,-42.993,-89.105,→,0.0228,0.00000,1.93354
184.222,-43.001,-99.474,←,0.0200,0.00000,1.93354
185.101,-42.974,-85.992,→,0.0850,0.00425,1.93779
186.000,-42.963,-87.556,→,0.0537,0.00269,1.94048
186.956,-42.976,-94.155,→,0.0200,0.00000,1.94048
187.830,-42.969,-92.151,←,0.0200,0.00000,1.94048
188.701,-42.992,-91.879,←,0.0200,0.00000,1.94048
189.565,-42.983,-86.810,→,0.0687,0.00343,1.94391
190.450,-42.980,-95.787,←,0.0200,0.00000,1.94391
191.350,-42.999,-97.838,←,0.0200,0.00000,1.94391
192.301,-42.988,-88.987,←,0.0251,0.00000,1.94391
193.192,-42.981,-89.304,←,0.0200,0.00000,1.94391
194.070,-42.961,-95.579,←,0.0200,0.00000,1.94391
194.951,-42.991,-86.941,→,0.0661,0.00330,1.94721
195.826,-42.975,-93.022,←,0.0200,0.00000,1.94721
196.917,-42.983,-87.145,→,0.0620,0.00310,1.95031
198.103,-42.959,-101.755,←,0.0200,0.00000,1.95031
198.974,-42.991,-86.078,←,0.0833,0.00417,1.94615
199.871,-42.985,-87.911,→,0.0466,0.00233,1.94848
200.754,-42.997,-100.384,←,0.0200,0.00000,1.94848
201.805,-42.985,-86.885,←,0.0672,0.00336,1.94512
202.701,-42.994,-87.780,→,0.0493,0.00246,1.94758
203.601,-42.987,-88.230,←,0.0403,0.00201,1.94557
204.661,-42.973,-90.664,←,0.0200,0.00000,1.94557
205.555,-42.978,-91.300,→,0.0200,0.00000,1.94557
206.457,-42.974,-91.912,→,0.0200,0.00000,1.94557
207.400,-42.966,-92.303,←,0.0200,0.00000,1.94557
208.272,-42.970,-87.317,←,0.0585,0.00293,1.94264
209.147,-42.968,-97.921,←,0.0200,0.00000,1.94264
210.049,-42.970,-96.857,←,0.0200,0.00000,1.94264
211.126,-42.973,-90.952,←,0.0200,0.00000,1.94264
211.987,-42.983,-87.817,→,0.0485,0.00243,1.94507
212.883,-42.991,-85.109,←,0.1000,0.00513,1.93993
213.777,-42.980,-87.275,→,0.0594,0.00297,1.94290
214.944,-42.987,-89.637,←,0.0200,0.00000,1.94290
215.841,-42.963,-92.192,←,0.0200,0.00000,1.94290
216.909,-42.968,-85.665,←,0.0916,0.00458,1.93832
217.797,-42.973,-85.955,→,0.0858,0.00429,1.94261
218.680,-42.973,-85.355,→,0.0978,0.00489,1.94750
219.757,-42.985,-85.790,←,0.0891,0.00445,1.94305
220.667,-42.973,-90.294,←,0.0200,0.00000,1.94305
221.623,-42.984,-91.551,→,0.0200,0.00000,1.94305
222.502,-43.000,-85.401,←,0.0968,0.00484,1.93821
223.364,-42.987,-86.845,→,0.0680,0.00340,1.94160
224.252,-42.999,-84.216,←,0.1000,0.00603,1.93558
225.128,-42.984,-86.079,←,0.0833,0.00416,1.93141
226.013,-42.995,-87.536,←,0.0542,0.00271,1.92871
227.231,-42.972,-87.952,→,0.0458,0.00229,1.93100
228.174,-42.980,-95.615,←,0.0200,0.00000,1.93100
229.050,-42.976,-88.635,→,0.0322,0.00000,1.93100
229.956,-42.990,-86.971,←,0.0655,0.00327,1.92772
230.957,-42.990,-85.343,←,0.0980,0.00490,1.92282
231.917,-42.983,-93.354,←,0.0200,0.00000,1.92282
232.776,-42.984,-90.015,←,0.0200,0.00000,1.92282
233.686,-42.964,-85.302,→,0.0988,0.00494,1.92777
234.657,-42.978,-87.102,←,0.0628,0.00314,1.92462
235.621,-42.965,-89.671,←,0.0200,0.00000,1.92462
236.517,-42.996,-87.497,←,0.0549,0.00275,1.92188
237.492,-43.006,-96.417,←,0.0200,0.00000,1.92188
238.393,-42.990,-85.845,→,0.0880,0.00440,1.92628
239.340,-42.992,-90.992,←,0.0200,0.00000,1.92628
240.241,-42.988,-91.665,←,0.0200,0.00000,1.92628
241.210,-43.002,-86.141,→,0.0820,0.00410,1.93038
242.087,-43.007,-86.724,←,0.0704,0.00352,1.92686
243.204,-42.978,-87.076,←,0.0633,0.00317,1.92369
244.151,-42.981,-85.494,←,0.0950,0.00475,1.91894
245.039,-42.982,-85.000,←,0.1000,0.00524,1.91370
245.935,-42.971,-102.956,←,0.0200,0.00000,1.91370
246.889,-42.986,-89.850,←,0.0200,0.00000,1.91370
247.759,-42.972,-85.941,←,0.0860,0.00430,1.90940
248.635,-42.989,-96.563,←,0.0200,0.00000,1.90940
249.517,-42.969,-96.498,←,0.0200,0.00000,1.90940
250.399,-42.989,-87.399,←,0.0569,0.00284,1.90655
251.278,-42.970,-87.899,←,0.0469,0.00234,1.90421
252.477,-42.966,-88.337,←,0.0381,0.00000,1.90421
253.365,-42.974,-85.745,←,0.0900,0.00450,1.89971
254.432,-42.987,-95.434,←,0.0200,0.00000,1.89971
255.324,-42.971,-86.104,→,0.0828,0.00414,1.90385
256.406,-42.971,-103.765,→,0.0200,0.00000,1.90385
257.286,-42.975,-89.010,→,0.0247,0.00000,1.90385
258.180,-42.984,-87.541,→,0.0541,0.00270,1.90655
259.124,-42.989,-95.567,←,0.0200,0.00000,1.90655
260.020,-42.970,-92.099,←,0.0200,0.00000,1.90655
260.884,-42.969,-91.022,←,0.0200,0.00000,1.90655
261.762,-42.959,-89.485,→,0.0200,0.00000,1.90655
262.631,-42.960,-89.311,←,0.0200,0.00000,1.90655
263.504,-42.962,-89.972,←,0.0200,0.00000,1.90655
264.404,-42.961,-92.913,←,0.0200,0.00000,1.90655
265.484,-42.958,-87.652,←,0.0518,0.00259,1.90396
266.365,-42.997,-101.535,←,0.0200,0.00000,1.90396
267.256,-42.973,-89.605,←,0.0200,0.00000,1.90396
268.247,-42.979,-88.570,→,0.0335,0.00000,1.90396
269.190,-42.965,-88.263,←,0.0396,0.00000,1.90396
270.080,-42.976,-87.238,←,0.0601,0.00301,1.90095
270.969,-42.979,-88.362,→,0.0376,0.00000,1.90095
272.036,-42.994,-97.780,→,0.0200,0.00000,1.90095
272.914,-42.985,-88.483,→,0.0352,0.00000,1.90095
273.783,-42.978,-86.335,→,0.0782,0.00391,1.90486
274.658,-42.972,-93.555,←,0.0200,0.00000,1.90486
275.548,-42.970,-93.348,←,0.0200,0.00000,1.90486
276.431,-42.959,-93.872,←,0.0200,0.00000,1.90486
277.303,-42.957,-85.904,←,0.0868,0.00434,1.90052
278.140,-42.964,-93.024,←,0.0200,0.00000,1.90052
279.026,-42.965,-96.940,→,0.0200,0.00000,1.90052
279.893,-42.958,-88.384,→,0.0372,0.00000,1.90052
280.766,-42.976,-97.943,←,0.0200,0.00000,1.90052
281.644,-42.985,-86.436,→,0.0761,0.00381,1.90433
282.513,-42.973,-87.798,→,0.0489,0.00245,1.90678
283.397,-42.962,-91.627,←,0.0200,0.00000,1.90678
284.266,-42.961,-88.194,←,0.0410,0.00205,1.90473
285.143,-42.974,-88.681,→,0.0312,0.00000,1.90473
286.017,-42.971,-90.522,→,0.0200,0.00000,1.90473
286.890,-42.980,-88.625,→,0.0324,0.00000,1.90473
287.767,-42.975,-90.495,→,0.0200,0.00000,1.90473
288.649,-42.966,-99.190,←,0.0200,0.00000,1.90473
289.507,-42.982,-89.112,→,0.0226,0.00000,1.90473
290.393,-42.964,-95.985,←,0.0200,0.00000,1.90473
291.266,-42.961,-96.305,←,0.0200,0.00000,1.90473
292.145,-42.969,-88.154,←,0.0418,0.00209,1.90264
293.012,-42.956,-88.431,←,0.0362,0.00000,1.90264
293.893,-42.960,-87.407,←,0.0567,0.00284,1.89980
294.765,-42.996,-96.880,←,0.0200,0.00000,1.89980
295.642,-42.974,-95.520,←,0.0200,0.00000,1.89980
296.518,-42.969,-89.869,→,0.0200,0.00000,1.89980
297.396,-42.969,-96.905,←,0.0200,0.00000,1.89980
298.263,-42.964,-89.517,→,0.0200,0.00000,1.89980
299.143,-42.951,-91.963,←,0.0200,0.00000,1.89980
300.018,-42.975,-89.419,→,0.0200,0.00000,1.89980
300.896,-42.984,-87.504,←,0.0548,0.00274,1.89706
301.760,-42.969,-91.384,←,0.0200,0.00000,1.89706
302.640,-42.969,-91.695,→,0.0200,0.00000,1.89706
303.505,-42.962,-92.675,←,0.0200,0.00000,1.89706
304.391,-42.959,-90.606,→,0.0200,0.00000,1.89706
305.279,-42.955,-94.852,→,0.0200,0.00000,1.89706
306.139,-42.964,-89.745,→,0.0200,0.00000,1.89706
307.023,-42.970,-92.901,→,0.0200,0.00000,1.89706
307.889,-42.962,-91.328,←,0.0200,0.00000,1.89706
308.763,-42.971,-89.118,→,0.0225,0.00000,1.89706
309.633,-42.963,-88.842,→,0.0280,0.00000,1.89706
310.514,-42.977,-93.175,←,0.0200,0.00000,1.89706
311.388,-42.972,-94.899,←,0.0200,0.00000,1.89706
312.266,-42.965,-96.367,←,0.0200,0.00000,1.89706
313.130,-42.972,-91.192,→,0.0200,0.00000,1.89706
314.022,-42.959,-90.299,→,0.0200,0.00000,1.89706
314.904,-42.955,-93.360,→,0.0200,0.00000,1.89706
315.756,-42.957,-88.494,←,0.0350,0.00000,1.89706
316.635,-42.971,-87.382,→,0.0572,0.00286,1.89992
317.516,-42.977,-88.678,→,0.0313,0.00000,1.89992
318.391,-42.970,-90.675,→,0.0200,0.00000,1.89992
319.265,-42.961,-88.576,→,0.0334,0.00000,1.89992
320.138,-42.951,-91.904,→,0.0200,0.00000,1.89992
321.011,-42.959,-91.622,←,0.0200,0.00000,1.89992
321.894,-42.970,-93.149,→,0.0200,0.00000,1.89992
322.764,-42.959,-95.178,←,0.0200,0.00000,1.89992
323.633,-42.981,-89.246,→,0.0200,0.00000,1.89992
324.512,-42.969,-92.850,←,0.0200,0.00000,1.89992
325.393,-42.973,-89.859,←,0.0200,0.00000,1.89992
326.270,-42.968,-92.037,→,0.0200,0.00000,1.89992
327.133,-42.978,-88.101,→,0.0428,0.00214,1.90206
328.008,-42.974,-91.227,→,0.0200,0.00000,1.90206
328.893,-42.957,-90.599,→,0.0200,0.00000,1.90206
329.769,-42.971,-94.902,→,0.0200,0.00000,1.90206
330.638,-42.977,-91.543,←,0.0200,0.00000,1.90206
331.509,-42.965,-87.801,→,0.0489,0.00244,1.90451
332.386,-42.975,-97.827,→,0.0200,0.00000,1.90451
333.268,-42.966,-91.916,←,0.0200,0.00000,1.90451
334.141,-42.978,-90.083,→,0.0200,0.00000,1.90451
335.014,-42.968,-95.478,→,0.0200,0.00000,1.90451
335.888,-42.961,-90.290,→,0.0200,0.00000,1.90451
336.763,-42.976,-90.433,→,0.0200,0.00000,1.90451
337.644,-42.965,-89.371,←,0.0200,0.00000,1.90451
338.517,-42.961,-97.053,←,0.0200,0.00000,1.90451
339.387,-42.953,-96.447,←,0.0200,0.00000,1.90451
340.274,-42.961,-86.610,←,0.0727,0.00363,1.90087
341.140,-42.962,-89.318,→,0.0200,0.00000,1.90087
342.015,-42.982,-89.315,←,0.0200,0.00000,1.90087
342.883,-42.967,-93.612,←,0.0200,0.00000,1.90087
343.763,-42.957,-97.304,←,0.0200,0.00000,1.90087
344.637,-42.957,-89.606,←,0.0200,0.00000,1.90087
345.504,-42.949,-99.216,←,0.0200,0.00000,1.90087
346.388,-42.975,-97.981,←,0.0200,0.00000,1.90087
347.267,-42.982,-96.669,←,0.0200,0.00000,1.90087
348.356,-42.972,-92.422,→,0.0200,0.00000,1.90087
349.238,-42.970,-101.580,←,0.0200,0.00000,1.90087
350.101,-42.982,-91.912,←,0.0200,0.00000,1.90087
350.987,-42.980,-101.819,←,0.0200,0.00000,1.90087
351.858,-42.968,-99.424,←,0.0200,0.00000,1.90087
352.737,-42.958,-89.562,→,0.0200,0.00000,1.90087
353.604,-42.971,-95.825,←,0.0200,0.00000,1.90087
354.492,-42.966,-86.793,←,0.0690,0.00345,1.89742
355.365,-42.961,-87.618,→,0.0525,0.00263,1.90005
356.241,-42.962,-87.561,→,0.0536,0.00268,1.90273
357.111,-42.967,-87.164,←,0.0616,0.00308,1.89965
357.987,-42.959,-88.379,←,0.0373,0.00000,1.89965
358.852,-42.960,-87.438,→,0.0561,0.00281,1.90246
359.738,-42.966,-88.787,→,0.0291,0.00000,1.90246
360.609,-42.963,-95.932,←,0.0200,0.00000,1.90246
361.479,-42.967,-97.087,←,0.0200,0.00000,1.90246
362.370,-42.968,-87.633,←,0.0522,0.00261,1.89985
363.226,-42.966,-87.935,→,0.0462,0.00231,1.90215
364.109,-42.961,-96.579,←,0.0200,0.00000,1.90215
364.997,-42.976,-90.240,←,0.0200,0.00000,1.90215
365.862,-42.966,-88.699,→,0.0309,0.00000,1.90215
366.739,-42.969,-101.583,←,0.0200,0.00000,1.90215
367.620,-42.958,-93.345,←,0.0200,0.00000,1.90215
368.496,-42.951,-87.542,→,0.0540,0.00270,1.90486
369.364,-42.957,-90.296,←,0.0200,0.00000,1.90486
370.242,-42.960,-92.600,←,0.0200,0.00000,1.90486
371.111,-42.953,-88.709,←,0.0307,0.00000,1.90486
371.988,-42.946,-89.856,←,0.0200,0.00000,1.90486
372.874,-42.968,-88.770,→,0.0295,0.00000,1.90486
373.746,-42.965,-88.157,←,0.0417,0.00209,1.90277
374.616,-42.960,-88.192,→,0.0410,0.00205,1.90482
375.492,-42.966,-98.816,←,0.0200,0.00000,1.90482
376.366,-42.957,-86.037,→,0.0841,0.00421,1.90903
377.250,-42.969,-93.063,←,0.0200,0.00000,1.90903
378.118,-42.980,-92.506,→,0.0200,0.00000,1.90903
379.000,-42.993,-97.678,←,0.0200,0.00000,1.90903
379.861,-42.978,-90.195,→,0.0200,0.00000,1.90903
380.734,-42.963,-86.948,→,0.0659,0.00330,1.91232
381.618,-42.969,-94.541,←,0.0200,0.00000,1.91232
382.490,-42.969,-89.222,→,0.0204,0.00000,1.91232
383.368,-42.954,-87.386,←,0.0572,0.00286,1.90946
384.239,-42.958,-87.548,←,0.0539,0.00270,1.90677
385.114,-42.970,-90.579,←,0.0200,0.00000,1.90677
385.988,-42.968,-91.619,→,0.0200,0.00000,1.90677
386.864,-42.964,-87.984,→,0.0452,0.00226,1.90903
387.744,-42.971,-86.972,←,0.0654,0.00327,1.90576
388.613,-42.962,-87.320,→,0.0585,0.00292,1.90868
389.497,-42.976,-91.546,→,0.0200,0.00000,1.90868
390.371,-42.959,-90.172,←,0.0200,0.00000,1.90868
391.247,-42.959,-90.630,→,0.0200,0.00000,1.90868
392.125,-42.975,-86.793,→,0.0690,0.00345,1.91213
392.991,-42.975,-104.860,←,0.0200,0.00000,1.91213
393.873,-42.971,-86.882,→,0.0672,0.00336,1.91549
394.739,-42.975,-86.811,←,0.0686,0.00343,1.91206
395.624,-42.960,-99.895,←,0.0200,0.00000,1.91206
396.496,-42.972,-86.720,→,0.0705,0.00352,1.91558
397.392,-42.966,-89.371,←,0.0200,0.00000,1.91558
398.237,-42.963,-87.827,→,0.0483,0.00242,1.91800
399.117,-42.961,-91.455,→,0.0200,0.00000,1.91800
399.982,-42.974,-87.051,←,0.0639,0.00319,1.91481
