timestamp_s,s1_dbm,s2_dbm,r,error,offset_V
0.723,-50.735,-67.843,7.16842,-6.67138,1.16671
1.300,-48.520,-69.579,11.29705,-2.54275,1.19214
1.868,-48.665,-69.560,11.08531,-2.75450,1.21969
2.482,-48.893,-68.195,9.22727,-4.61254,1.26581
3.102,-49.319,-68.838,9.46085,-4.37895,1.30960
3.506,-49.717,-68.336,8.52981,-5.30999,1.36270
4.129,-50.322,-69.516,9.11383,-4.72598,1.40996
4.742,-50.874,-68.330,7.46063,-6.37918,1.47375
5.253,-51.737,-67.589,6.20333,-7.63648,1.55012
5.681,-52.944,-67.846,5.56028,-8.27953,1.63291
6.108,-54.448,-68.004,4.76233,-9.07747,1.72369
6.551,-56.590,-67.323,3.44086,-10.39894,1.82768
6.988,-59.960,-67.977,2.51671,-11.32309,1.94091
7.424,-66.234,-67.599,1.17014,-12.66967,2.06760
8.055,-80.454,-68.544,0.25383,-13.58598,2.20346
8.520,-62.740,-68.208,1.87657,-11.96324,2.32310
9.065,-57.817,-67.284,2.97416,-10.86565,2.43175
9.613,-54.995,-67.258,4.10357,-9.73624,2.52912
10.047,-53.054,-68.286,5.77602,-8.06379,2.60975
10.681,-51.747,-68.696,7.03763,-6.80217,2.67778
11.147,-50.810,-67.658,6.95658,-6.88323,2.74661
11.583,-49.942,-68.775,8.74338,-5.09642,2.79757
12.013,-49.374,-69.212,9.81488,-4.02493,2.83782
12.565,-48.966,-68.912,9.93844,-3.90137,2.87683
13.140,-48.563,-69.729,11.43652,-2.40329,2.90087
13.742,-48.323,-68.259,9.92601,-3.91379,2.94001
14.371,-47.980,-69.282,11.61739,-2.22242,2.96223
14.777,-47.814,-68.545,10.87816,-2.96164,2.99185
15.303,-47.542,-69.178,12.07215,-1.76766,3.00952
15.733,-47.402,-68.922,11.91273,-1.92707,3.02879
16.177,-47.242,-69.822,13.45958,-0.38023,3.03260
16.821,-47.217,-69.565,13.10346,-0.73634,3.03996
17.520,-47.159,-68.741,11.99749,-1.84231,3.05838
17.927,-46.977,-68.417,11.80320,-2.03660,3.07875
18.646,-46.831,-69.682,13.88545,0.04565,3.07829
19.284,-46.868,-70.213,14.69765,0.85784,3.06971
19.687,-46.914,-69.233,13.06048,-0.77933,3.07751
20.118,-46.855,-69.826,14.07765,0.23785,3.07513
20.710,-46.854,-70.195,14.69026,0.85046,3.06662
21.230,-46.906,-68.931,12.62555,-1.21425,3.07877
21.831,-46.791,-70.563,15.43790,1.59809,3.06279
22.457,-46.889,-69.244,13.11401,-0.72579,3.07004
23.072,-46.823,-69.896,14.24438,0.40458,3.06600
23.685,-46.883,-70.004,14.32358,0.48377,3.06116
24.163,-46.907,-68.975,12.68760,-1.15220,3.07268
24.593,-46.815,-69.212,13.17757,-0.66224,3.07930
25.033,-46.767,-69.730,14.06545,0.22564,3.07705
25.587,-46.789,-68.782,12.57984,-1.25996,3.08965
26.021,-46.680,-70.014,14.67953,0.83973,3.08125
26.566,-46.730,-68.904,12.84334,-0.99646,3.09121
26.999,-46.677,-70.646,15.79245,1.95264,3.07169
27.432,-46.800,-68.871,12.69227,-1.14753,3.08316
28.092,-46.724,-69.502,13.76765,-0.07216,3.08389
28.697,-46.722,-70.217,14.95380,1.11399,3.07275
29.107,-46.768,-69.809,14.19178,0.35197,3.06923
29.520,-46.837,-69.882,14.19828,0.35847,3.06564
29.957,-46.853,-69.042,12.86677,-0.97303,3.07537
30.540,-46.779,-69.989,14.47195,0.63214,3.06905
31.052,-46.799,-69.563,13.74616,-0.09365,3.06999
31.492,-46.803,-69.423,13.52063,-0.31918,3.07318
31.929,-46.762,-69.112,13.10643,-0.73338,3.08051
32.363,-46.704,-70.807,16.03954,2.19973,3.05851
32.807,-46.857,-70.140,14.59293,0.75313,3.05098
33.236,-46.920,-69.263,13.09683,-0.74298,3.05841
33.823,-46.832,-70.253,14.82723,0.98742,3.04854
34.434,-46.925,-70.498,15.08958,1.24977,3.03604
35.042,-46.997,-70.089,14.27604,0.43623,3.03168
35.439,-47.030,-70.282,14.54042,0.70061,3.02467
36.257,-47.100,-68.483,11.72553,-2.11427,3.04582
36.784,-46.943,-69.208,12.97891,-0.86089,3.05442
37.195,-46.887,-69.462,13.45133,-0.38848,3.05831
37.617,-46.858,-69.247,13.16624,-0.67356,3.06504
38.044,-46.812,-70.511,15.30940,1.46959,3.05035
38.488,-46.923,-69.359,13.23766,-0.60214,3.05637
39.036,-46.881,-69.132,12.95864,-0.88117,3.06518
39.468,-46.806,-68.627,12.33133,-1.50848,3.08027
39.909,-46.704,-70.652,15.75373,1.91392,3.06113
40.347,-46.802,-69.155,13.11132,-0.72849,3.06841
40.988,-46.758,-70.746,15.82713,1.98732,3.04854
41.549,-46.873,-68.866,12.57949,-1.26031,3.06114
41.991,-46.786,-69.853,14.23481,0.39501,3.05719
42.427,-46.820,-69.807,14.10483,0.26503,3.05454
42.862,-46.828,-70.132,14.62861,0.78881,3.04665
43.304,-46.877,-68.843,12.53951,-1.30029,3.05966
43.738,-46.816,-68.934,12.76161,-1.07820,3.07044
44.176,-46.745,-68.553,12.31385,-1.52596,3.08570
44.614,-46.609,-69.586,14.08883,0.24902,3.08321
45.288,-46.659,-70.206,15.04467,1.20486,3.07116
45.703,-46.731,-70.767,15.91571,2.07591,3.05040
46.151,-46.859,-68.805,12.51172,-1.32809,3.06368
46.574,-46.774,-69.532,13.73783,-0.10197,3.06470
47.022,-46.747,-68.773,12.62760,-1.21221,3.07682
47.565,-46.668,-70.148,14.92845,1.08865,3.06594
48.002,-46.759,-68.572,12.32208,-1.51773,3.08111
48.562,-46.627,-70.607,15.81317,1.97336,3.06138
48.988,-46.754,-70.112,14.72053,0.88072,3.05257
49.423,-46.834,-70.327,14.95071,1.11090,3.04146
50.082,-46.896,-68.408,11.90174,-1.93807,3.06084
50.715,-46.747,-69.138,13.16913,-0.67068,3.06755
51.176,-46.675,-69.486,13.82112,-0.01869,3.06774
51.612,-46.693,-69.771,14.25296,0.41315,3.06361
52.052,-46.713,-69.830,14.31596,0.47615,3.05885
52.489,-46.739,-68.775,12.64187,-1.19793,3.07082
52.918,-46.661,-69.654,14.11287,0.27306,3.06809
53.359,-46.661,-68.813,12.81205,-1.02775,3.07837
53.794,-46.592,-68.615,12.62184,-1.21797,3.09055
54.236,-46.516,-68.683,12.83453,-1.00527,3.10060
54.676,-46.448,-69.532,14.26306,0.42325,3.09637
55.114,-46.487,-69.842,14.71553,0.87572,3.08761
55.653,-46.520,-68.903,13.15680,-0.68300,3.09444
56.241,-46.506,-69.737,14.50615,0.66634,3.08778
56.751,-46.559,-69.673,14.31131,0.47151,3.08307
57.375,-46.569,-69.054,13.31121,-0.52860,3.08835
57.953,-46.516,-70.246,15.36470,1.52490,3.07310
58.599,-46.620,-70.185,15.07350,1.23369,3.06077
59.046,-46.710,-69.193,13.30865,-0.53115,3.06608
59.598,-46.652,-69.286,13.54321,-0.29660,3.06904
60.035,-46.626,-68.451,12.33823,-1.50158,3.08406
60.646,-46.556,-69.640,14.26256,0.42275,3.07983
61.164,-46.598,-69.355,13.73509,-0.10472,3.08088
61.566,-46.587,-69.344,13.73673,-0.10308,3.08191
62.005,-46.577,-70.778,16.22166,2.38185,3.05809
62.599,-46.732,-68.678,12.51149,-1.32831,3.07137
63.006,-46.633,-69.771,14.35152,0.51171,3.06626
63.424,-46.659,-69.117,13.27021,-0.56960,3.07195
63.855,-46.627,-68.530,12.44958,-1.39023,3.08586
64.302,-46.528,-68.932,13.18864,-0.65116,3.09237
64.735,-46.487,-70.448,15.77852,1.93872,3.07298
65.176,-46.613,-69.713,14.28963,0.44983,3.06848
65.612,-46.632,-68.623,12.57639,-1.26341,3.08112
66.046,-46.545,-68.747,12.88486,-0.95495,3.09066
66.484,-46.465,-68.954,13.31800,-0.52180,3.09588
67.038,-46.435,-68.864,13.22638,-0.61343,3.10202
67.474,-46.386,-68.876,13.31983,-0.51998,3.10722
67.911,-46.351,-69.869,14.99362,1.15381,3.09568
68.460,-46.412,-70.038,15.18063,1.34082,3.08227
68.895,-46.508,-70.323,15.51511,1.67531,3.06552
69.329,-46.628,-69.613,14.10088,0.26107,3.06291
69.967,-46.616,-69.121,13.34319,-0.49662,3.06787
70.423,-46.609,-69.576,14.07178,0.23197,3.06555
71.059,-46.618,-69.895,14.58355,0.74374,3.05812
71.514,-46.660,-70.154,14.95292,1.11312,3.04698
71.954,-46.738,-69.823,14.26327,0.42347,3.04275
72.525,-46.756,-68.996,12.94197,-0.89784,3.05173
73.052,-46.698,-68.945,12.95160,-0.88821,3.06061
73.651,-46.635,-68.756,12.76566,-1.07415,3.07135
74.052,-46.565,-70.527,15.77916,1.93935,3.05196
74.473,-46.686,-69.078,13.17030,-0.66950,3.05865
75.086,-46.627,-70.073,14.86907,1.02927,3.04836
75.599,-46.706,-68.962,12.96547,-0.87434,3.05710
76.217,-46.647,-70.659,15.87066,2.03086,3.03680
76.832,-46.778,-68.742,12.53721,-1.30259,3.04982
77.421,-46.705,-70.238,15.01936,1.17955,3.03803
77.862,-46.789,-68.956,12.83382,-1.00598,3.04809
78.298,-46.746,-70.154,14.80529,0.96548,3.03843
78.737,-46.777,-69.965,14.43551,0.59571,3.03247
79.387,-46.854,-68.999,12.80127,-1.03854,3.04286
79.828,-46.769,-70.546,15.44696,1.60716,3.02679
80.273,-46.869,-69.139,12.98672,-0.85308,3.03532
80.705,-46.814,-70.097,14.59446,0.75465,3.02777
81.145,-46.869,-68.822,12.52057,-1.31923,3.04096
81.582,-46.760,-70.907,16.11876,2.27896,3.01817
82.145,-46.919,-69.642,13.68186,-0.15794,3.01975
82.562,-46.928,-69.682,13.73106,-0.10875,3.02084
83.171,-46.904,-70.333,14.83970,0.99990,3.01084
83.684,-46.960,-68.552,12.01154,-1.82826,3.02913
84.208,-46.837,-68.724,12.42641,-1.41340,3.04326
84.642,-46.726,-69.083,13.11751,-0.72229,3.05048
85.076,-46.687,-70.203,14.98984,1.15003,3.03898
85.523,-46.736,-69.377,13.55366,-0.28614,3.04184
86.151,-46.746,-69.268,13.36953,-0.47028,3.04655
86.611,-46.678,-69.354,13.60775,-0.23206,3.04887
87.046,-46.679,-70.105,14.83479,0.99499,3.03892
87.487,-46.715,-69.917,14.45910,0.61930,3.03272
88.033,-46.791,-69.070,13.00106,-0.83875,3.04111
88.602,-46.684,-70.144,14.89265,1.05285,3.03058
89.216,-46.786,-68.730,12.50878,-1.33102,3.04389
89.694,-46.679,-70.265,15.11129,1.27149,3.03118
90.244,-46.764,-69.835,14.24218,0.40237,3.02715
90.662,-46.801,-69.432,13.53767,-0.30214,3.03018
91.094,-46.761,-70.340,15.09910,1.25929,3.01758
91.681,-46.887,-69.023,12.78754,-1.05226,3.02811
92.188,-46.787,-69.214,13.22420,-0.61561,3.03426
92.731,-46.736,-70.311,15.09150,1.25170,3.02174
93.168,-46.845,-69.414,13.44059,-0.39922,3.02574
93.611,-46.791,-68.512,12.19114,-1.64867,3.04222
94.046,-46.684,-69.409,13.68510,-0.15471,3.04377
94.649,-46.661,-70.032,14.74277,0.90296,3.03474
95.139,-46.756,-68.778,12.62115,-1.21865,3.04693
95.582,-46.639,-68.578,12.49986,-1.33995,3.06033
96.017,-46.553,-69.747,14.44444,0.60463,3.05428
96.695,-46.603,-69.833,14.50358,0.66377,3.04764
97.110,-46.650,-69.999,14.70455,0.86475,3.03900
97.710,-46.727,-69.959,14.50754,0.66774,3.03232
98.115,-46.767,-69.890,14.32760,0.48780,3.02744
98.536,-46.787,-69.789,14.12902,0.28921,3.02455
99.077,-46.790,-70.366,15.09454,1.25473,3.01200
99.522,-46.921,-69.597,13.60693,-0.23287,3.01433
99.953,-46.898,-69.265,13.13212,-0.70768,3.02141
100.587,-46.846,-70.515,15.25678,1.41697,3.00724
101.047,-46.935,-68.640,12.16919,-1.67061,3.02394
101.607,-46.824,-69.079,12.96426,-0.87554,3.03270
102.034,-46.762,-70.747,15.82029,1.98048,3.01289
102.462,-46.881,-70.565,15.28330,1.44350,2.99846
103.033,-47.009,-69.614,13.49734,-0.34247,3.00188
103.655,-46.967,-69.905,14.02394,0.18413,3.00004
104.107,-46.964,-68.740,12.26837,-1.57144,3.01576
104.658,-46.848,-69.266,13.20970,-0.63011,3.02206
105.299,-46.790,-70.761,15.79507,1.95526,3.00250
105.909,-46.926,-69.394,13.28623,-0.55358,3.00804
106.312,-46.892,-69.111,12.91073,-0.92908,3.01733
106.931,-46.798,-69.881,14.26084,0.42104,3.01312
107.496,-46.850,-70.337,14.94008,1.10027,3.00212
108.159,-46.914,-68.914,12.58891,-1.25089,3.01463
108.696,-46.849,-70.149,14.62232,0.78251,3.00680
109.137,-46.895,-69.780,13.94070,0.10089,3.00579
109.577,-46.892,-69.699,13.81517,-0.02464,3.00604
110.210,-46.910,-69.138,12.92455,-0.91525,3.01519
110.675,-46.840,-70.258,14.82171,0.98191,3.00537
111.114,-46.916,-68.228,11.63034,-2.20946,3.02747
111.813,-46.744,-68.804,12.67737,-1.16244,3.03909
112.362,-46.657,-70.080,14.83024,0.99043,3.02919
112.765,-46.705,-69.662,14.05457,0.21476,3.02704
113.379,-46.732,-69.754,14.16051,0.32071,3.02383
113.956,-46.750,-70.085,14.68064,0.84083,3.01542
114.512,-46.786,-69.086,13.03084,-0.80897,3.02351
114.939,-46.754,-70.063,14.63724,0.79743,3.01554
115.487,-46.774,-69.390,13.51479,-0.32501,3.01879
115.925,-46.747,-69.118,13.13927,-0.70053,3.02580
116.364,-46.712,-69.153,13.24496,-0.59485,3.03174
116.796,-46.693,-70.274,15.10250,1.26269,3.01912
117.235,-46.762,-69.672,13.97888,0.13907,3.01773
117.779,-46.782,-68.918,12.78793,-1.05188,3.02825
118.324,-46.700,-70.008,14.63587,0.79607,3.02028
118.765,-46.734,-69.629,13.95610,0.11630,3.01912
119.320,-46.766,-70.381,15.16107,1.32126,3.00591
119.862,-46.839,-69.063,12.91860,-0.92120,3.01512
120.295,-46.795,-69.187,13.17057,-0.66923,3.02181
120.735,-46.720,-69.102,13.15417,-0.68564,3.02867
121.175,-46.664,-68.528,12.39320,-1.44661,3.04314
121.609,-46.586,-69.242,13.57825,-0.26156,3.04575
122.054,-46.581,-68.919,13.08929,-0.75052,3.05326
122.598,-46.519,-69.262,13.71431,-0.12549,3.05451
123.221,-46.516,-68.738,12.91573,-0.92408,3.06375
123.696,-46.466,-69.178,13.66451,-0.17530,3.06551
124.126,-46.433,-68.915,13.30762,-0.53218,3.07083
124.562,-46.409,-68.644,12.93473,-0.90507,3.07988
125.155,-46.343,-69.685,14.69271,0.85290,3.07135
125.670,-46.388,-69.576,14.43586,0.59605,3.06539
126.301,-46.430,-69.357,14.00687,0.16707,3.06372
126.898,-46.412,-69.808,14.78409,0.94429,3.05427
127.303,-46.510,-69.054,13.40267,-0.43714,3.05865
127.731,-46.450,-70.286,15.55278,1.71297,3.04152
128.178,-46.586,-69.255,13.59753,-0.24228,3.04394
128.601,-46.562,-69.294,13.69636,-0.14344,3.04537
129.056,-46.558,-70.784,16.26634,2.42653,3.02111
129.662,-46.722,-69.596,13.92177,0.08197,3.02029
130.180,-46.731,-68.900,12.83588,-1.00392,3.03033
130.789,-46.625,-69.045,13.21205,-0.62776,3.03661
131.225,-46.627,-70.201,15.09132,1.25151,3.02409
131.671,-46.687,-70.211,15.00307,1.16327,3.01246
132.112,-46.754,-69.535,13.77368,-0.06612,3.01312
132.656,-46.764,-69.544,13.77172,-0.06809,3.01380
133.250,-46.750,-69.666,13.99058,0.15077,3.01229
133.652,-46.776,-68.915,12.79224,-1.04756,3.02277
134.085,-46.686,-69.751,14.23116,0.39135,3.01885
134.520,-46.700,-70.148,14.87386,1.03406,3.00851
134.955,-46.754,-68.771,12.61420,-1.22561,3.02077
135.607,-46.661,-69.258,13.48487,-0.35494,3.02432
136.221,-46.677,-69.056,13.15222,-0.68759,3.03119
136.834,-46.619,-69.625,14.13641,0.29660,3.02823
137.443,-46.597,-68.707,12.74923,-1.09057,3.03913
138.016,-46.549,-70.843,16.39390,2.55409,3.01359
138.575,-46.731,-68.803,12.69400,-1.14580,3.02505
139.000,-46.639,-70.560,15.70656,1.86675,3.00638
139.437,-46.763,-68.782,12.61711,-1.22270,3.01861
140.005,-46.646,-69.398,13.72811,-0.11170,3.01973
140.424,-46.670,-70.569,15.66454,1.82474,3.00148
140.863,-46.793,-69.907,14.31276,0.47295,2.99675
141.299,-46.828,-69.323,13.32852,-0.51128,3.00186
141.844,-46.782,-70.371,15.11696,1.27715,2.98909
142.280,-46.897,-69.966,14.23711,0.39731,2.98512
142.831,-46.911,-68.813,12.44755,-1.39226,2.99904
143.271,-46.826,-68.802,12.55353,-1.28628,3.01190
143.709,-46.736,-69.108,13.13981,-0.69999,3.01890
144.146,-46.704,-69.110,13.19212,-0.64769,3.02538
144.690,-46.662,-70.277,15.16208,1.32227,3.01216
145.123,-46.727,-70.734,15.86229,2.02249,2.99193
145.720,-46.889,-68.855,12.54006,-1.29975,3.00493
146.260,-46.788,-69.113,13.06978,-0.77003,3.01263
146.861,-46.718,-68.929,12.89865,-0.94116,3.02204
147.423,-46.659,-69.495,13.86055,0.02074,3.02184
147.858,-46.671,-70.195,15.00432,1.16451,3.01019
148.299,-46.733,-68.787,12.66764,-1.17217,3.02191
148.736,-46.676,-68.915,12.94013,-0.89968,3.03091
149.164,-46.606,-70.331,15.35550,1.51569,3.01575
149.602,-46.711,-69.142,13.23018,-0.60962,3.02185
150.051,-46.656,-68.907,12.95947,-0.88033,3.03065
150.649,-46.590,-69.303,13.66671,-0.17310,3.03238
151.175,-46.563,-69.657,14.27855,0.43874,3.02800
151.783,-46.600,-70.774,16.17040,2.33059,3.00469
152.228,-46.778,-70.046,14.56689,0.72709,2.99742
152.667,-46.812,-69.603,13.78878,-0.05102,2.99793
153.319,-46.834,-68.837,12.59356,-1.24624,3.01039
153.767,-46.751,-70.292,15.03366,1.19385,2.99845
154.209,-46.804,-69.402,13.48735,-0.35246,3.00198
154.753,-46.795,-68.668,12.40663,-1.43318,3.01631
155.374,-46.695,-70.247,15.05222,1.21242,3.00418
155.838,-46.751,-70.135,14.76502,0.92521,2.99493
156.507,-46.802,-69.431,13.53445,-0.30536,2.99799
157.109,-46.787,-70.269,14.93115,1.09134,2.98707
157.614,-46.858,-69.156,13.02842,-0.81139,2.99519
158.153,-46.807,-70.595,15.46576,1.62596,2.97893
158.573,-46.929,-69.394,13.28165,-0.55815,2.98451
159.125,-46.864,-70.193,14.67056,0.83075,2.97620
159.565,-46.972,-69.938,14.06927,0.22946,2.97391
160.184,-46.945,-69.173,12.92431,-0.91550,2.98306
160.660,-46.870,-69.587,13.67288,-0.16692,2.98473
161.310,-46.881,-69.781,13.96404,0.12424,2.98349
161.749,-46.883,-68.637,12.23839,-1.60142,2.99950
162.190,-46.753,-69.714,14.06258,0.22277,2.99727
162.734,-46.775,-70.446,15.26023,1.42042,2.98307
163.173,-46.866,-68.909,12.65085,-1.18895,2.99496
163.721,-46.796,-69.742,14.03887,0.19907,2.99297
164.152,-46.788,-68.801,12.60899,-1.23082,3.00528
164.601,-46.723,-70.481,15.41425,1.57445,2.98953
165.028,-46.800,-68.656,12.38276,-1.45705,3.00410
165.603,-46.727,-69.373,13.56187,-0.27794,3.00688
166.228,-46.703,-68.799,12.72953,-1.11028,3.01799
166.673,-46.615,-69.390,13.76441,-0.07540,3.01874
167.105,-46.594,-68.531,12.49828,-1.34152,3.03216
167.656,-46.528,-69.629,14.29039,0.45059,3.02765
168.274,-46.559,-68.805,12.95212,-0.88768,3.03653
168.890,-46.473,-69.527,14.21323,0.37342,3.03279
169.501,-46.515,-68.878,13.12564,-0.71416,3.03993
170.118,-46.445,-69.089,13.55819,-0.28162,3.04275
170.732,-46.402,-69.981,15.09844,1.25863,3.03016
171.267,-46.509,-68.944,13.23599,-0.60381,3.03620
171.695,-46.485,-69.642,14.38232,0.54252,3.03078
172.140,-46.526,-69.727,14.45470,0.61489,3.02463
172.580,-46.544,-68.991,13.25436,-0.58545,3.03048
173.129,-46.503,-69.638,14.34582,0.50602,3.02542
173.565,-46.542,-69.366,13.84198,0.00218,3.02540
174.124,-46.537,-70.353,15.51524,1.67543,3.00865
174.725,-46.633,-68.987,13.11209,-0.72772,3.01592
175.340,-46.596,-69.849,14.54380,0.70400,3.00888
175.948,-46.622,-68.854,12.93064,-0.90917,3.01797
176.561,-46.566,-70.184,15.16750,1.32770,3.00470
177.074,-46.674,-69.628,14.05064,0.21083,3.00259
177.608,-46.707,-68.826,12.76293,-1.07687,3.01336
178.053,-46.650,-68.775,12.77181,-1.06800,3.02404
178.615,-46.549,-69.268,13.67543,-0.16437,3.02568
179.044,-46.532,-68.960,13.22553,-0.61427,3.03182
179.461,-46.491,-68.978,13.31535,-0.52445,3.03707
180.045,-46.446,-68.979,13.38534,-0.45446,3.04161
180.658,-46.411,-69.846,14.85096,1.01116,3.03150
181.220,-46.464,-69.620,14.38142,0.54161,3.02609
181.656,-46.520,-70.253,15.36764,1.52783,3.01081
182.097,-46.612,-68.806,12.87402,-0.96579,3.02047
182.532,-46.537,-70.628,16.01584,2.17604,2.99871
183.123,-46.682,-69.802,14.32251,0.48270,2.99388
183.530,-46.727,-70.116,14.77202,0.93221,2.98456
184.146,-46.798,-68.967,12.83581,-1.00399,2.99460
184.605,-46.724,-68.821,12.73041,-1.10940,3.00569
185.055,-46.644,-69.721,14.24953,0.40973,3.00159
185.782,-46.696,-69.520,13.84090,0.00109,3.00158
186.500,-46.679,-69.956,14.58408,0.74427,2.99414
187.112,-46.738,-69.030,13.02044,-0.81937,3.00233
187.561,-46.664,-69.631,14.07025,0.23045,3.00003
188.245,-46.684,-68.928,12.94781,-0.89199,3.00895
188.852,-46.636,-68.750,12.75522,-1.08458,3.01979
189.424,-46.522,-68.760,12.94017,-0.89964,3.02879
190.166,-46.505,-69.952,14.87015,1.03035,3.01849
190.735,-46.538,-70.583,15.93166,2.09186,2.99757
191.176,-46.691,-69.030,13.09144,-0.74837,3.00505
191.601,-46.654,-70.573,15.70167,1.86187,2.98643
192.059,-46.771,-68.804,12.63754,-1.20227,2.99846
192.643,-46.696,-69.666,14.07674,0.23693,2.99609
193.154,-46.703,-70.224,14.99880,1.15899,2.98450
193.580,-46.780,-70.134,14.71198,0.87218,2.97577
194.008,-46.869,-70.106,14.51657,0.67677,2.96901
194.573,-46.903,-68.405,11.88734,-1.95247,2.98853
195.000,-46.755,-68.454,12.16071,-1.67910,3.00532
195.432,-46.652,-70.086,14.84944,1.00963,2.99523
195.871,-46.722,-69.807,14.26397,0.42416,2.99098
196.427,-46.736,-70.428,15.29511,1.45530,2.97643
196.861,-46.820,-70.621,15.48967,1.64986,2.95993
197.299,-46.984,-69.879,13.95612,0.11631,2.95877
197.730,-46.968,-69.187,12.90940,-0.93040,2.96807
198.173,-46.916,-68.264,11.67802,-2.16179,2.98969
198.783,-46.750,-69.446,13.63907,-0.20074,2.99170
199.263,-46.734,-69.173,13.24144,-0.59837,2.99768
199.819,-46.689,-70.599,15.68552,1.84571,2.97923
200.250,-46.808,-70.144,14.68116,0.84136,2.97081
200.936,-46.890,-69.870,14.09305,0.25325,2.96828
201.551,-46.895,-69.682,13.78277,-0.05704,2.96885
202.174,-46.890,-69.277,13.16218,-0.67762,2.97563
202.765,-46.832,-69.025,12.87312,-0.96669,2.98529
203.389,-46.755,-68.989,12.93391,-0.90590,2.99435
203.862,-46.691,-69.155,13.28013,-0.55968,2.99995
204.410,-46.667,-70.570,15.67242,1.83261,2.98162
205.033,-46.786,-69.755,14.07434,0.23454,2.97928
205.648,-46.797,-70.544,15.39238,1.55257,2.96375
206.046,-46.898,-68.413,11.90594,-1.93387,2.98309
206.669,-46.777,-69.287,13.35114,-0.48866,2.98798
207.289,-46.729,-69.824,14.28071,0.44090,2.98357
207.797,-46.737,-70.425,15.28973,1.44992,2.96907
208.340,-46.855,-69.008,12.81363,-1.02618,2.97933
208.890,-46.780,-69.457,13.60983,-0.22998,2.98163
209.323,-46.764,-68.706,12.50550,-1.33431,2.99497
210.031,-46.652,-70.202,15.04888,1.20907,2.98288
210.435,-46.759,-68.729,12.54593,-1.29387,2.99582
211.155,-46.655,-68.963,13.04303,-0.79677,3.00379
211.792,-46.605,-69.587,14.09625,0.25644,3.00122
212.193,-46.636,-68.780,12.80037,-1.03944,3.01162
212.604,-46.576,-70.368,15.47421,1.63441,2.99528
213.042,-46.677,-69.359,13.61762,-0.22218,2.99750
213.645,-46.659,-70.215,15.05991,1.22010,2.98530
214.048,-46.724,-69.084,13.12148,-0.71832,2.99248
214.570,-46.680,-68.937,12.96823,-0.87158,3.00120
215.020,-46.633,-70.018,14.76702,0.92721,2.99192
215.576,-46.707,-69.547,13.86818,0.02837,2.99164
216.005,-46.699,-69.794,14.28044,0.44064,2.98723
216.547,-46.730,-70.403,15.26300,1.42319,2.97300
216.989,-46.819,-69.204,13.16058,-0.67922,2.97979
217.418,-46.793,-70.271,14.92301,1.08320,2.96896
218.053,-46.852,-68.864,12.60581,-1.23400,2.98130
218.653,-46.733,-70.480,15.39346,1.55365,2.96576
219.151,-46.835,-70.197,14.72575,0.88594,2.95691
219.610,-46.923,-69.157,12.93373,-0.90607,2.96597
220.047,-46.845,-70.066,14.48967,0.64986,2.95947
220.480,-46.906,-69.866,14.06010,0.22029,2.95726
220.921,-46.941,-70.509,15.07896,1.23916,2.94487
221.357,-47.007,-69.192,12.85945,-0.98036,2.95468
221.792,-46.976,-69.830,13.88951,0.04971,2.95418
222.234,-46.954,-68.690,12.21190,-1.62791,2.97046
222.669,-46.834,-68.866,12.63463,-1.20518,2.98251
223.108,-46.748,-68.952,12.88910,-0.95070,2.99202
223.655,-46.687,-70.637,15.75820,1.91839,2.97283
224.089,-46.800,-70.751,15.75844,1.91863,2.95365
224.693,-46.925,-69.942,14.15318,0.31338,2.95051
225.099,-46.939,-69.885,14.03829,0.19849,2.94853
225.518,-46.964,-69.083,12.76291,-1.07689,2.95930
226.124,-46.878,-69.202,13.06839,-0.77142,2.96701
226.643,-46.812,-70.183,14.74286,0.90306,2.95798
227.154,-46.882,-68.671,12.28775,-1.55206,2.97350
227.591,-46.756,-68.529,12.26445,-1.57536,2.98926
228.179,-46.664,-70.450,15.46376,1.62396,2.97302
228.789,-46.797,-69.639,13.87213,0.03233,2.97269
229.233,-46.800,-68.730,12.48853,-1.35128,2.98620
229.669,-46.697,-70.364,15.25393,1.41412,2.97206
230.327,-46.804,-68.785,12.56300,-1.27680,2.98483
230.764,-46.720,-69.055,13.08365,-0.75616,2.99239
231.450,-46.651,-70.255,15.14147,1.30166,2.97938
231.855,-46.748,-70.540,15.47499,1.63519,2.96302
232.295,-46.863,-70.164,14.62482,0.78502,2.95517
232.842,-46.910,-69.824,13.98552,0.14571,2.95372
233.502,-46.930,-69.946,14.15155,0.31174,2.95060
233.939,-46.958,-69.574,13.51375,-0.32606,2.95386
234.486,-46.926,-70.077,14.37312,0.53332,2.94853
235.133,-46.966,-70.086,14.32097,0.48116,2.94372
235.753,-47.006,-69.340,13.08381,-0.75599,2.95128
236.269,-46.960,-68.916,12.52689,-1.31292,2.96441
236.663,-46.829,-69.009,12.85266,-0.98714,2.97428
237.111,-46.784,-69.015,12.92964,-0.91016,2.98338
237.687,-46.726,-69.611,13.93926,0.09946,2.98238
238.094,-46.701,-70.262,15.06728,1.22748,2.97011
238.537,-46.803,-69.745,14.03250,0.19270,2.96818
239.078,-46.806,-68.432,12.05845,-1.78135,2.98600
239.516,-46.696,-70.525,15.53997,1.70017,2.96899
240.073,-46.808,-70.572,15.42420,1.58439,2.95315
240.674,-46.908,-68.894,12.56926,-1.27055,2.96586
