timestamp_s,s1_dbm,s2_dbm,dir,probe_V,step_V,offset_V
68.277,-42.207,-83.006,→,0.0802,0.00401,2.13116
69.151,-42.229,-89.116,←,0.0200,0.00000,2.13116
70.023,-42.221,-82.622,←,0.0879,0.00439,2.12677
70.906,-42.212,-87.203,←,0.0200,0.00000,2.12677
71.776,-42.207,-84.220,→,0.0559,0.00280,2.12957
72.651,-42.197,-84.318,←,0.0540,0.00270,2.12687
73.522,-42.210,-83.465,←,0.0710,0.00355,2.12332
74.403,-42.203,-82.864,→,0.0830,0.00415,2.12747
75.275,-42.208,-84.740,→,0.0455,0.00228,2.12974
76.156,-42.211,-82.672,←,0.0869,0.00434,2.12540
77.031,-42.205,-88.045,←,0.0200,0.00000,2.12540
77.898,-42.217,-83.279,←,0.0747,0.00374,2.12166
78.777,-42.192,-87.551,←,0.0200,0.00000,2.12166
79.659,-42.196,-90.683,←,0.0200,0.00000,2.12166
80.521,-42.203,-87.736,←,0.0200,0.00000,2.12166
81.397,-42.202,-86.713,←,0.0200,0.00000,2.12166
82.272,-42.218,-85.495,←,0.0304,0.00000,2.12166
83.153,-42.198,-85.217,←,0.0360,0.00000,2.12166
84.021,-42.194,-87.609,←,0.0200,0.00000,2.12166
84.897,-42.205,-83.076,←,0.0788,0.00394,2.11772
85.777,-42.213,-84.869,←,0.0429,0.00215,2.11558
86.648,-42.189,-83.130,←,0.0777,0.00389,2.11169
87.526,-42.192,-86.367,←,0.0200,0.00000,2.11169
88.399,-42.207,-82.056,←,0.0992,0.00496,2.10673
89.274,-42.206,-86.330,→,0.0200,0.00000,2.10673
90.158,-42.200,-83.158,←,0.0772,0.00386,2.10287
91.015,-42.211,-85.412,→,0.0321,0.00000,2.10287
91.898,-42.201,-84.077,→,0.0588,0.00294,2.10581
92.784,-42.203,-86.387,←,0.0200,0.00000,2.10581
93.649,-42.222,-83.964,←,0.0610,0.00305,2.10276
94.523,-42.192,-87.974,←,0.0200,0.00000,2.10276
95.402,-42.195,-84.431,←,0.0517,0.00258,2.10018
96.283,-42.206,-83.549,←,0.0693,0.00347,2.09671
97.158,-42.194,-87.676,←,0.0200,0.00000,2.09671
98.032,-42.207,-85.276,→,0.0348,0.00000,2.09671
98.908,-42.199,-84.862,→,0.0431,0.00215,2.09886
99.784,-42.199,-90.479,←,0.0200,0.00000,2.09886
100.642,-42.204,-89.828,←,0.0200,0.00000,2.09886
101.527,-42.202,-90.194,←,0.0200,0.00000,2.09886
